operation,sample_ms
keygen,7673.723958
keygen,1825.012708
keygen,2838.501750
keygen,10553.954375
keygen,1850.299958
keygen,9690.220916
keygen,988.390584
keygen,3682.319833
keygen,1723.148500
keygen,5156.899833
keygen,1920.215042
keygen,820.493750
keygen,4329.442125
keygen,7142.308333
keygen,913.235750
keygen,1687.805458
keygen,4631.867083
keygen,1947.527500
keygen,3095.078791
keygen,8099.303500
sign,21.732958
sign,21.431875
sign,21.118834
sign,21.238916
sign,21.279958
sign,21.078833
sign,21.085625
sign,21.256834
sign,21.368166
sign,21.235833
sign,21.310292
sign,21.068500
sign,21.500667
sign,21.554208
sign,31.901542
sign,21.582334
sign,21.589792
sign,21.552417
sign,21.583792
sign,21.568917
sign,21.482166
sign,21.493125
sign,21.531875
sign,21.279750
sign,21.429333
sign,21.497833
sign,21.495750
sign,21.604000
sign,21.610542
sign,21.634459
sign,21.520334
sign,21.513291
sign,21.534917
sign,21.580084
sign,21.597833
sign,21.322458
sign,21.495625
sign,21.520333
sign,21.508625
sign,21.542041
sign,21.589834
sign,21.613833
sign,21.633834
sign,21.552209
sign,21.574459
sign,21.363291
sign,31.522584
sign,21.532791
sign,21.496917
sign,21.525625
sign,21.545166
sign,21.512417
sign,21.518250
sign,21.282833
sign,21.516792
sign,21.529167
sign,21.573583
sign,21.587000
sign,21.547375
sign,21.525458
sign,21.492000
sign,21.576916
sign,21.574000
sign,21.602250
sign,21.568250
sign,21.556625
sign,21.613792
sign,21.515500
sign,21.624917
sign,21.548125
sign,21.514000
sign,21.595750
sign,21.215167
sign,21.437917
sign,21.489208
sign,21.533875
sign,21.568125
sign,21.508667
sign,31.638458
sign,21.496500
sign,21.537917
sign,21.589667
sign,21.577083
sign,21.465167
sign,21.151792
sign,21.589834
sign,21.567875
sign,21.649708
sign,21.559500
sign,21.586667
sign,21.618375
sign,21.619333
sign,21.074292
sign,21.808875
sign,21.730666
sign,21.543083
sign,21.542458
sign,21.597167
sign,21.569292
sign,21.597916
sign,21.495750
sign,21.288875
sign,21.463667
sign,21.348791
sign,21.246167
sign,21.490291
sign,21.612458
sign,21.449917
sign,21.423666
sign,21.550250
sign,31.310917
sign,21.560458
sign,21.608792
sign,21.568916
sign,21.536917
sign,21.576958
sign,21.518042
sign,21.565250
sign,21.512541
sign,21.514209
sign,21.392042
sign,21.623542
sign,22.169416
sign,21.544875
sign,21.588959
sign,21.655542
sign,21.564583
sign,21.483625
sign,21.562459
sign,21.516708
sign,21.575791
sign,28.282625
sign,24.382666
sign,21.614583
sign,21.587083
sign,21.628208
sign,21.323709
sign,21.543709
sign,21.526875
sign,21.498292
sign,21.542208
sign,21.564791
sign,31.789750
sign,21.572625
sign,21.563500
sign,21.530708
sign,21.510792
sign,21.566875
sign,21.492958
sign,21.585000
sign,21.609042
sign,21.612750
sign,21.617416
sign,21.598167
sign,21.216917
sign,21.668125
sign,21.576708
sign,21.484542
sign,21.599583
sign,21.646583
sign,21.587333
sign,21.600209
sign,21.573500
sign,21.587000
sign,21.505166
sign,21.572833
sign,21.549125
sign,21.515417
sign,21.229667
sign,21.520750
sign,21.492042
sign,21.560625
sign,21.561833
sign,21.472875
sign,32.161917
sign,21.534000
sign,21.581708
sign,21.578625
sign,21.632750
sign,21.574250
sign,21.545875
sign,21.353417
sign,21.535584
sign,21.186459
sign,21.572500
sign,21.545750
sign,21.590917
sign,21.556583
sign,21.548875
sign,21.540416
sign,21.523000
sign,21.652917
sign,21.620750
sign,21.563584
sign,21.596792
sign,21.600584
sign,21.586916
sign,21.630791
sign,21.575500
sign,21.516208
sign,21.260791
sign,21.396666
sign,21.641083
sign,21.526750
sign,21.655542
sign,21.048250
sign,31.350959
sign,21.518625
sign,21.575959
sign,21.246875
sign,21.145625
sign,21.240458
sign,21.493833
sign,21.166917
sign,21.240916
sign,21.275334
sign,21.528166
sign,21.546917
sign,21.531333
sign,21.526375
sign,21.523916
sign,21.561125
sign,21.571666
sign,21.565167
sign,21.242459
sign,21.530708
sign,21.517208
sign,21.542000
sign,21.518417
sign,21.200042
sign,21.406542
sign,21.573209
sign,21.574792
sign,21.637333
sign,21.661792
sign,21.635833
sign,21.179250
sign,21.509834
sign,31.490375
sign,21.509500
sign,21.510292
sign,21.580625
sign,21.598334
sign,21.595667
sign,21.512042
sign,21.555708
sign,21.572750
sign,21.574333
sign,21.582167
sign,21.603042
sign,21.629542
sign,21.623792
sign,21.136375
sign,21.520834
sign,21.513041
sign,21.537959
sign,21.561708
sign,21.589917
sign,21.579625
sign,21.640292
sign,21.605916
sign,21.515667
sign,21.514208
sign,21.624834
sign,21.517833
sign,21.570625
sign,21.609083
sign,21.565667
sign,21.578667
sign,21.096625
sign,31.387667
sign,21.567250
sign,21.674167
sign,21.645291
sign,21.204375
sign,21.195459
sign,21.516542
sign,21.538750
sign,21.543333
sign,21.583083
sign,21.639625
sign,21.506500
sign,21.589458
sign,21.525250
sign,21.579542
sign,21.541834
sign,21.600333
sign,21.559542
sign,21.570250
sign,21.549667
sign,21.608292
sign,21.574041
sign,21.541917
sign,21.297583
sign,21.371833
sign,21.516917
sign,21.600125
sign,21.600750
sign,21.639416
sign,21.581625
sign,21.377417
sign,21.331458
sign,31.319333
sign,21.516583
sign,21.375958
sign,21.224791
sign,21.218041
sign,21.123125
sign,21.064583
sign,21.198375
sign,21.193584
sign,21.510542
sign,21.506791
sign,21.509833
sign,21.528500
sign,21.536500
sign,21.546833
sign,21.547584
sign,21.527750
sign,21.581041
sign,21.536666
sign,21.138875
sign,21.806958
sign,21.741500
sign,21.607125
sign,21.571708
sign,21.516625
sign,21.551500
sign,21.660167
sign,21.624375
sign,21.617375
sign,21.528042
sign,21.527459
sign,21.610792
sign,31.932542
sign,21.589791
sign,21.434375
sign,21.474750
sign,21.545083
sign,21.503541
sign,21.505083
sign,21.603333
sign,21.638750
sign,21.378917
sign,21.138667
sign,21.344125
sign,21.519875
sign,21.635917
sign,21.560875
sign,21.494417
sign,21.498416
sign,21.556709
sign,21.217000
sign,21.538208
sign,21.611833
sign,21.571333
sign,21.526291
sign,21.522209
sign,21.583625
sign,21.528875
sign,21.551500
sign,21.583125
sign,21.586792
sign,21.491542
sign,21.557416
sign,21.543000
sign,31.628250
sign,21.542667
sign,21.732667
sign,21.550500
sign,21.547750
sign,21.627041
sign,21.587083
sign,21.571125
sign,21.612667
sign,21.668125
sign,21.657042
sign,21.603125
sign,21.657125
sign,21.609833
sign,21.546125
sign,21.581125
sign,21.414167
sign,21.374625
sign,21.581500
sign,21.657209
sign,21.554333
