operation,sample_ms
keygen,41.552666
keygen,40.660458
keygen,40.839375
keygen,41.002083
keygen,40.675625
keygen,41.017833
keygen,41.024125
keygen,41.012459
keygen,41.008541
keygen,40.782042
keygen,40.667917
keygen,40.871167
keygen,40.909792
keygen,40.608208
keygen,40.170208
keygen,40.247000
keygen,40.682084
keygen,40.370542
keygen,40.482083
keygen,41.723458
keygen,41.403375
keygen,41.555334
keygen,41.408334
keygen,41.294334
keygen,41.042250
keygen,40.431583
keygen,40.386500
keygen,40.656000
keygen,40.907458
keygen,40.839416
keygen,40.778750
keygen,40.367084
keygen,40.522917
keygen,40.496459
keygen,41.004291
keygen,40.975292
keygen,40.757667
keygen,41.220958
keygen,40.950333
keygen,41.067667
keygen,41.150542
keygen,41.540750
keygen,41.882208
keygen,41.892334
keygen,42.022333
keygen,41.364000
keygen,41.354666
keygen,41.101291
keygen,41.404541
keygen,41.130250
keygen,40.810583
keygen,40.936167
keygen,40.499292
keygen,40.518959
keygen,40.531834
keygen,40.762542
keygen,41.018167
keygen,40.786292
keygen,40.840125
keygen,41.172667
keygen,41.037750
keygen,41.487833
keygen,41.096958
keygen,40.792875
keygen,40.772791
keygen,40.782208
keygen,41.068042
keygen,40.670500
keygen,40.918000
keygen,41.674875
keygen,41.223709
keygen,40.977584
keygen,41.046458
keygen,41.043750
keygen,40.959959
keygen,41.113292
keygen,41.119791
keygen,41.022959
keygen,41.057541
keygen,40.944500
keygen,41.040083
keygen,41.091584
keygen,40.874958
keygen,40.952583
keygen,40.960958
keygen,40.785792
keygen,41.070375
keygen,40.758625
keygen,41.616792
keygen,41.127875
keygen,41.249625
keygen,41.167583
keygen,40.817125
keygen,40.856708
keygen,40.625041
keygen,40.903750
keygen,40.960250
keygen,40.819875
keygen,64.400833
keygen,42.357792
keygen,42.037125
keygen,41.464125
keygen,42.495708
keygen,41.845958
keygen,41.894209
keygen,42.117959
keygen,42.488666
keygen,42.236875
keygen,41.870458
keygen,41.713042
keygen,40.930875
keygen,40.627125
keygen,40.985167
keygen,40.967542
keygen,40.611500
keygen,40.928625
keygen,40.831583
keygen,42.408791
keygen,42.203667
keygen,41.927375
keygen,41.457125
keygen,41.432500
keygen,41.259250
keygen,41.213792
keygen,42.057250
keygen,41.555833
keygen,41.581666
keygen,41.522084
keygen,41.533916
keygen,41.185667
keygen,40.977167
keygen,40.936041
keygen,40.450167
keygen,40.124833
keygen,40.302750
keygen,39.960834
keygen,39.944125
keygen,39.934000
keygen,40.123541
keygen,40.109709
keygen,40.113833
keygen,40.757500
keygen,41.085666
keygen,41.289583
keygen,41.067458
keygen,41.013750
keygen,40.471833
keygen,40.712167
keygen,40.422833
keygen,40.865042
keygen,40.954917
keygen,40.917250
keygen,40.571375
keygen,41.906917
keygen,42.188792
keygen,42.611250
keygen,43.220625
keygen,41.777125
keygen,41.491334
keygen,42.447958
keygen,42.530416
keygen,42.737291
keygen,43.110125
keygen,41.880416
keygen,41.121500
keygen,40.882791
keygen,40.590917
keygen,41.174833
keygen,41.259667
keygen,41.814667
keygen,40.943125
keygen,41.814416
keygen,41.757167
keygen,41.392125
keygen,41.586208
keygen,41.507125
keygen,41.548292
keygen,40.851000
keygen,40.948958
keygen,40.683250
keygen,40.766959
keygen,40.858584
keygen,41.790833
keygen,41.072000
keygen,40.684833
keygen,40.289791
keygen,40.443292
keygen,40.300250
keygen,40.288583
keygen,41.304667
keygen,40.875875
keygen,40.802250
keygen,40.781875
keygen,40.695875
keygen,40.732917
keygen,40.735167
keygen,40.657167
keygen,40.531459
keygen,40.355833
keygen,40.412458
keygen,41.275458
keygen,41.016208
keygen,40.869167
keygen,41.564166
keygen,41.896167
keygen,40.711958
keygen,42.695959
keygen,41.605292
keygen,40.933667
keygen,40.745834
keygen,40.810958
keygen,41.003625
keygen,40.973417
keygen,40.766584
keygen,40.587250
keygen,40.614083
keygen,40.557209
keygen,41.170208
keygen,42.104375
keygen,41.427625
keygen,41.525958
keygen,41.295208
keygen,41.229458
keygen,41.491042
keygen,41.231792
keygen,41.516625
keygen,41.164709
keygen,42.251416
keygen,41.109875
keygen,40.519083
keygen,40.950084
keygen,40.717292
keygen,40.847000
keygen,40.587333
keygen,40.829541
keygen,40.886042
keygen,40.773959
keygen,40.364167
keygen,40.318333
keygen,40.746125
keygen,40.343958
keygen,40.580167
keygen,40.859667
keygen,41.878916
keygen,41.454667
keygen,41.049292
keygen,41.495458
keygen,41.369458
keygen,41.675500
keygen,41.196041
keygen,40.953833
keygen,41.139917
keygen,41.070583
keygen,41.214167
keygen,41.478250
keygen,40.738583
keygen,41.087667
keygen,40.707417
keygen,40.658667
keygen,40.433459
keygen,40.380167
keygen,40.888292
keygen,40.893416
keygen,41.191625
keygen,40.709875
keygen,40.695000
keygen,40.717375
keygen,41.098792
keygen,42.154500
keygen,41.792125
keygen,41.587417
keygen,41.675292
keygen,41.402666
keygen,41.520792
keygen,41.110167
keygen,41.277792
keygen,41.569500
keygen,41.051833
keygen,41.725542
keygen,41.269500
keygen,41.067708
keygen,40.989625
keygen,41.078375
keygen,41.084875
keygen,41.243792
keygen,41.075208
keygen,40.546291
keygen,40.619167
keygen,40.907834
keygen,40.534292
keygen,40.899791
keygen,40.890166
keygen,40.853042
keygen,41.208292
keygen,40.778208
keygen,40.785875
keygen,40.682625
keygen,40.665333
keygen,40.770125
keygen,40.601958
keygen,41.354708
keygen,41.950042
keygen,41.728125
keygen,41.091750
keygen,41.064708
keygen,40.999416
keygen,41.408125
keygen,41.327167
keygen,41.063875
keygen,40.786625
keygen,40.718333
keygen,40.857708
keygen,40.755958
keygen,41.497625
keygen,41.467500
keygen,41.507917
keygen,41.195875
keygen,41.100833
keygen,41.338292
keygen,41.327917
keygen,41.119542
keygen,41.195500
keygen,41.011292
keygen,40.409042
keygen,40.693834
keygen,40.435459
keygen,40.799583
keygen,41.013666
keygen,40.997000
keygen,40.743292
keygen,40.739417
keygen,40.841250
keygen,40.731292
keygen,40.732875
keygen,40.730209
keygen,40.930500
keygen,40.852291
keygen,40.822541
keygen,41.095000
keygen,40.954500
keygen,41.200292
keygen,41.453375
keygen,41.610167
keygen,41.328666
keygen,41.061959
keygen,41.395917
keygen,41.290500
keygen,40.693791
keygen,40.750917
keygen,41.609542
keygen,40.801875
keygen,40.816209
keygen,41.702958
keygen,41.185708
keygen,42.524375
keygen,42.342291
keygen,41.498417
keygen,41.799959
keygen,41.454416
keygen,41.922875
keygen,41.141292
keygen,41.244792
keygen,41.270167
keygen,41.992541
keygen,42.071333
keygen,42.107417
keygen,41.463458
keygen,41.491333
keygen,41.482875
