operation,sample_ms
keygen,0.448042
keygen,0.447958
keygen,0.445833
keygen,0.452750
keygen,0.445709
keygen,0.448167
keygen,0.448250
keygen,0.441750
keygen,0.444208
keygen,0.442500
keygen,0.454208
keygen,0.450208
keygen,0.439500
keygen,0.451416
keygen,0.441583
keygen,0.450042
keygen,0.441875
keygen,0.454375
keygen,0.448541
keygen,0.439250
keygen,0.441250
keygen,0.438375
keygen,0.442583
keygen,0.443375
keygen,0.440167
keygen,0.435833
keygen,0.438667
keygen,0.442959
keygen,0.435833
keygen,0.457542
keygen,0.449333
keygen,0.442292
keygen,0.439250
keygen,0.439000
keygen,0.442625
keygen,0.441667
keygen,0.444000
keygen,0.439916
keygen,0.435958
keygen,0.445084
keygen,0.439166
keygen,0.441917
keygen,0.438083
keygen,0.443042
keygen,0.435542
keygen,0.438333
keygen,0.442625
keygen,0.438791
keygen,0.445541
keygen,0.468667
keygen,0.469459
keygen,0.461208
keygen,0.474167
keygen,0.465542
keygen,0.465458
keygen,0.465750
keygen,0.464916
keygen,0.462000
keygen,0.461583
keygen,0.461958
keygen,0.461791
keygen,0.461834
keygen,0.457083
keygen,0.461458
keygen,0.462125
keygen,0.461708
keygen,0.461958
keygen,0.462042
keygen,0.462125
keygen,0.460375
keygen,0.463791
keygen,0.462417
keygen,0.461542
keygen,0.462208
keygen,0.462084
keygen,0.462083
keygen,0.461709
keygen,0.470833
keygen,0.468917
keygen,0.461958
keygen,0.461708
keygen,0.461958
keygen,0.461666
keygen,0.461667
keygen,0.457750
keygen,0.462958
keygen,0.453875
keygen,0.453375
keygen,0.453000
keygen,0.453166
keygen,0.453167
keygen,0.454209
keygen,0.454791
keygen,0.453416
keygen,0.454000
keygen,0.453166
keygen,0.453125
keygen,0.453625
keygen,0.453416
keygen,0.453333
keygen,0.457583
keygen,0.452791
keygen,0.452833
keygen,0.453416
keygen,0.452333
keygen,0.456167
keygen,0.456125
keygen,0.457167
keygen,0.456083
keygen,0.456250
keygen,0.455500
keygen,0.455000
keygen,0.456375
keygen,0.455209
keygen,0.456916
keygen,0.453708
keygen,0.453459
keygen,0.454250
keygen,0.452833
keygen,0.451333
keygen,0.451833
keygen,0.459000
keygen,0.453667
keygen,0.452708
keygen,0.453000
keygen,0.452709
keygen,0.453291
keygen,0.454375
keygen,0.453375
keygen,0.452791
keygen,0.454375
keygen,0.450334
keygen,0.450041
keygen,0.448625
keygen,0.448625
keygen,0.449750
keygen,0.461708
keygen,0.450084
keygen,0.449583
keygen,0.454750
keygen,0.452375
keygen,0.448625
keygen,0.448750
keygen,0.449959
keygen,0.449875
keygen,0.448791
keygen,0.463208
keygen,0.453500
keygen,0.450625
keygen,0.451125
keygen,0.448916
keygen,0.451666
keygen,0.450459
keygen,0.452250
keygen,0.453875
keygen,0.452208
keygen,0.451667
keygen,0.450625
keygen,0.481292
keygen,0.469709
keygen,0.465917
keygen,0.459709
keygen,0.453875
keygen,0.578292
keygen,0.470125
keygen,0.458500
keygen,0.440916
keygen,0.455375
keygen,0.438375
keygen,0.449041
keygen,0.447750
keygen,0.442750
keygen,0.459209
keygen,0.445000
keygen,0.448208
keygen,0.448667
keygen,0.444125
keygen,0.448375
keygen,0.446416
keygen,0.443833
keygen,0.455541
keygen,0.449792
keygen,0.447500
keygen,0.446875
keygen,0.446750
keygen,0.447250
keygen,0.447291
keygen,0.447166
keygen,0.447083
keygen,0.443250
keygen,0.443000
keygen,0.443167
keygen,0.443458
keygen,0.447209
keygen,0.447250
keygen,0.467917
keygen,0.501416
keygen,0.441542
keygen,0.446333
keygen,0.444875
keygen,0.449000
keygen,0.448333
keygen,0.448167
keygen,0.444958
keygen,0.443208
keygen,0.443917
keygen,0.445917
keygen,0.449667
keygen,0.448042
keygen,0.445916
keygen,0.448000
keygen,0.446042
keygen,0.450875
keygen,0.441709
keygen,0.438958
keygen,0.442625
keygen,0.444875
keygen,0.439583
keygen,0.442583
keygen,0.444083
keygen,0.437958
keygen,0.457500
keygen,0.456000
keygen,0.439166
keygen,0.432750
keygen,0.437083
keygen,0.437500
keygen,0.443042
keygen,0.434458
keygen,0.440333
keygen,0.438167
keygen,0.439709
keygen,0.449958
keygen,0.441292
keygen,0.445834
keygen,0.435792
keygen,0.435041
keygen,0.434459
keygen,0.440208
keygen,0.440791
keygen,0.431500
keygen,0.434584
keygen,0.437750
keygen,0.434750
keygen,0.435125
keygen,0.440791
keygen,0.436875
keygen,0.435667
keygen,0.441083
keygen,0.431792
keygen,0.432584
keygen,0.435875
keygen,0.432333
keygen,0.432292
keygen,0.432458
keygen,0.432250
keygen,0.435791
keygen,0.445084
keygen,0.437333
keygen,0.438292
keygen,0.443792
keygen,0.435542
keygen,0.432416
keygen,0.431625
keygen,0.435833
keygen,0.437250
keygen,0.432500
keygen,0.432583
keygen,0.432958
keygen,0.435875
keygen,0.437541
keygen,0.459042
keygen,0.456709
keygen,0.457125
keygen,0.462125
keygen,0.448875
keygen,0.451000
keygen,0.442375
keygen,0.459417
keygen,0.445333
keygen,0.442917
keygen,0.452416
keygen,0.460417
keygen,0.447875
keygen,0.450250
keygen,0.450041
keygen,0.455917
keygen,0.448750
keygen,0.447167
keygen,0.447625
keygen,0.450333
keygen,0.446584
keygen,0.444125
keygen,0.475875
keygen,0.448333
keygen,0.437458
keygen,0.441166
keygen,0.434375
keygen,0.436416
keygen,0.433875
keygen,0.439000
keygen,0.434209
keygen,0.441459
keygen,0.436542
keygen,0.436959
keygen,0.434125
keygen,0.436583
keygen,0.449416
keygen,0.442292
keygen,0.437000
keygen,0.434209
keygen,0.445541
keygen,0.438291
keygen,0.434959
keygen,0.443208
keygen,0.446416
keygen,0.435791
keygen,0.437667
keygen,0.435125
keygen,0.439541
keygen,0.435333
keygen,0.437542
keygen,0.435125
keygen,0.434084
keygen,0.435000
keygen,0.447750
keygen,0.435333
keygen,0.435500
keygen,0.435250
keygen,0.435125
keygen,0.441084
keygen,0.437625
keygen,0.437791
keygen,0.434709
keygen,0.437375
keygen,0.435166
keygen,0.437459
keygen,0.437959
keygen,0.439708
keygen,0.437708
keygen,0.434667
keygen,0.434875
keygen,0.435250
keygen,0.440042
keygen,0.442375
keygen,0.450125
keygen,0.451333
keygen,0.439375
keygen,0.442625
keygen,0.438375
keygen,0.459416
keygen,0.441750
keygen,0.441625
keygen,0.442625
keygen,0.438125
keygen,0.439583
keygen,0.436750
keygen,0.439667
keygen,0.439834
keygen,0.436709
keygen,0.437125
keygen,0.437042
keygen,0.437000
keygen,0.444917
keygen,0.437500
keygen,0.437208
keygen,0.437084
keygen,0.436791
keygen,0.447250
keygen,0.461375
keygen,0.445166
keygen,0.443333
keygen,0.441667
keygen,0.440208
keygen,0.436875
keygen,0.439750
keygen,0.437959
keygen,0.437000
keygen,0.436916
keygen,0.446875
keygen,0.436875
keygen,0.444333
keygen,0.437042
keygen,0.439375
keygen,0.462709
keygen,0.446834
keygen,0.430416
keygen,0.449041
keygen,0.449791
keygen,0.447584
keygen,0.445333
keygen,0.439209
keygen,0.437000
keygen,0.437791
keygen,0.437916
keygen,0.434792
keygen,0.435084
keygen,0.439166
keygen,0.438333
keygen,0.434959
keygen,0.443916
keygen,0.435666
keygen,0.439000
keygen,0.434792
keygen,0.439125
keygen,0.435167
keygen,0.465666
keygen,0.451875
keygen,0.440125
keygen,0.432959
keygen,0.435375
keygen,0.435708
keygen,0.432709
keygen,0.432916
keygen,0.432792
keygen,0.432500
keygen,0.448458
keygen,0.435375
keygen,0.441791
keygen,0.437792
keygen,0.437917
keygen,0.445000
keygen,0.435125
keygen,0.434916
keygen,0.435459
keygen,0.437750
keygen,0.434916
keygen,0.441125
keygen,0.437916
keygen,0.439292
keygen,0.435208
keygen,0.434916
keygen,0.439125
keygen,0.441875
keygen,0.438750
keygen,0.438875
keygen,0.434916
keygen,0.434833
keygen,0.442459
keygen,0.440083
keygen,0.435250
keygen,0.439208
keygen,0.435500
keygen,0.435125
keygen,0.455333
keygen,0.453292
keygen,0.435542
keygen,0.442416
keygen,0.437625
keygen,0.434875
keygen,0.434959
keygen,0.435166
keygen,0.439500
keygen,0.435333
keygen,0.441250
keygen,0.435125
keygen,0.437916
keygen,0.441959
keygen,0.439959
keygen,0.441167
keygen,0.435000
keygen,0.437500
keygen,0.435542
keygen,0.435000
keygen,0.435416
keygen,0.437292
keygen,0.435250
keygen,0.434625
keygen,0.434875
keygen,0.434833
keygen,0.439792
keygen,0.434792
keygen,0.437458
keygen,0.434958
keygen,0.435375
keygen,0.439625
keygen,0.442625
keygen,0.439083
keygen,0.434917
keygen,0.440250
keygen,0.437292
keygen,0.437583
keygen,0.472416
keygen,0.444666
keygen,0.441042
keygen,0.440792
keygen,0.439125
keygen,0.436208
keygen,0.441667
keygen,0.441042
keygen,0.443708
keygen,0.436167
keygen,0.441958
keygen,0.434958
keygen,0.434834
keygen,0.434875
keygen,0.435416
keygen,0.446833
keygen,0.447334
keygen,0.441584
keygen,0.442333
keygen,0.440292
keygen,0.442208
keygen,0.441333
keygen,0.442625
keygen,0.442458
keygen,0.445834
keygen,0.447708
keygen,0.442834
keygen,0.443208
keygen,0.443250
keygen,0.443000
keygen,0.440458
keygen,0.445042
keygen,0.440541
keygen,0.444875
keygen,0.440500
keygen,0.439541
keygen,0.440458
keygen,0.440542
keygen,0.446500
keygen,0.475042
keygen,0.447250
keygen,0.442292
keygen,0.451000
keygen,0.446125
keygen,0.442958
keygen,0.443042
keygen,0.445959
keygen,0.443333
keygen,0.443167
keygen,0.443083
keygen,0.443542
keygen,0.445709
keygen,0.443291
keygen,0.452791
keygen,0.448542
keygen,0.437125
keygen,0.433917
keygen,0.436083
keygen,0.440084
keygen,0.437000
keygen,0.443541
keygen,0.429209
keygen,0.430291
keygen,0.434750
keygen,0.446250
keygen,0.436584
keygen,0.439000
keygen,0.438125
keygen,0.439167
keygen,0.438250
keygen,0.451792
keygen,0.442333
keygen,0.439875
keygen,0.448000
keygen,0.463792
keygen,0.441875
keygen,0.436166
keygen,0.433875
keygen,0.440250
keygen,0.437917
keygen,0.438084
keygen,0.442875
keygen,0.433875
keygen,0.433584
keygen,0.436625
keygen,0.433042
keygen,0.433167
keygen,0.434250
keygen,0.434167
keygen,0.438375
keygen,0.433166
keygen,0.455834
keygen,0.440292
keygen,0.432250
keygen,0.442500
keygen,0.426209
keygen,0.438750
keygen,0.441000
keygen,0.439083
keygen,0.435000
keygen,0.439083
keygen,0.438959
keygen,0.436791
keygen,0.440041
keygen,0.449750
keygen,0.437500
keygen,0.442541
keygen,0.441125
keygen,0.446000
keygen,0.448166
keygen,0.441833
keygen,0.439417
keygen,0.435500
keygen,0.450792
keygen,0.438125
keygen,0.450375
keygen,0.447875
keygen,0.445958
keygen,0.447917
keygen,0.441250
keygen,0.443750
keygen,0.441875
keygen,0.456708
keygen,0.444709
keygen,0.439500
keygen,0.442875
keygen,0.452917
keygen,0.450708
keygen,0.455958
keygen,0.440500
keygen,0.438125
keygen,0.429750
keygen,0.435042
keygen,0.441083
keygen,0.444584
keygen,0.441500
keygen,0.443750
keygen,0.438666
keygen,0.450958
keygen,0.433250
keygen,0.432834
keygen,0.439250
keygen,0.441500
keygen,0.436333
keygen,0.436750
keygen,0.447083
keygen,0.437458
keygen,0.441833
keygen,0.440542
keygen,0.437250
keygen,0.435541
keygen,0.439250
keygen,0.446542
keygen,0.434792
keygen,0.440000
keygen,0.437125
keygen,0.439459
keygen,0.434208
keygen,0.439333
keygen,0.436750
keygen,0.434625
keygen,0.436500
keygen,0.437583
keygen,0.436542
keygen,0.452542
keygen,0.440625
keygen,0.454167
keygen,0.441875
keygen,0.435917
keygen,0.439250
keygen,0.436375
keygen,0.430292
keygen,0.438417
keygen,0.436750
keygen,0.446750
keygen,0.474750
keygen,0.478084
keygen,0.471709
keygen,0.471042
keygen,0.467917
keygen,0.581500
keygen,0.468708
keygen,0.477542
keygen,0.452708
keygen,0.450833
keygen,0.450292
keygen,0.450791
keygen,0.453666
keygen,0.467792
keygen,0.431875
keygen,0.419833
keygen,0.431959
keygen,0.433000
keygen,0.437334
keygen,0.431541
keygen,0.431375
keygen,0.431375
keygen,0.433959
keygen,0.433958
keygen,0.431333
keygen,0.431250
keygen,0.434167
keygen,0.434208
keygen,0.453250
keygen,0.478917
keygen,0.452209
keygen,0.431041
keygen,0.444875
keygen,0.436625
keygen,0.440333
keygen,0.437084
keygen,0.453959
keygen,0.438875
keygen,0.439792
keygen,0.440500
keygen,0.437000
keygen,0.444208
keygen,0.436708
keygen,0.439125
keygen,0.436500
keygen,0.449541
keygen,0.441583
keygen,0.437959
keygen,0.437250
keygen,0.436541
keygen,0.439334
keygen,0.436916
keygen,0.439334
keygen,0.438875
keygen,0.440208
keygen,0.467667
keygen,0.450000
keygen,0.440084
keygen,0.440208
keygen,0.445042
keygen,0.436375
keygen,0.438125
keygen,0.438000
keygen,0.440291
keygen,0.440791
keygen,0.434666
keygen,0.467375
keygen,0.433250
keygen,0.437041
keygen,0.432584
keygen,0.432666
keygen,0.431917
keygen,0.438167
keygen,0.431750
keygen,0.436000
keygen,0.432250
keygen,0.435750
keygen,0.434833
keygen,0.435500
keygen,0.434583
keygen,0.435625
keygen,0.437125
keygen,0.437083
keygen,0.447375
keygen,0.436084
keygen,0.434625
keygen,0.434458
keygen,0.434209
keygen,0.434209
keygen,0.442333
keygen,0.461708
keygen,0.436166
keygen,0.434417
keygen,0.432292
keygen,0.438084
keygen,0.436041
keygen,0.435375
keygen,0.432459
keygen,0.434000
keygen,0.433791
keygen,0.433209
keygen,0.433875
keygen,0.438084
keygen,0.434209
keygen,0.452125
keygen,0.434708
keygen,0.432542
keygen,0.434458
keygen,0.435750
keygen,0.434250
keygen,0.441292
keygen,0.435000
keygen,0.434250
keygen,0.436750
keygen,0.432167
keygen,0.434292
keygen,0.433250
keygen,0.471750
keygen,0.456958
keygen,0.457000
keygen,0.463375
keygen,0.454625
keygen,0.454458
keygen,0.454292
keygen,0.454250
keygen,0.454625
keygen,0.465291
keygen,0.478667
keygen,0.452708
keygen,0.451208
keygen,0.453625
keygen,0.448959
keygen,0.450666
keygen,0.451375
keygen,0.450833
keygen,0.451959
keygen,0.449542
keygen,0.448792
keygen,0.449167
keygen,0.456541
keygen,0.449209
keygen,0.472625
keygen,0.452084
keygen,0.450791
keygen,0.453791
keygen,0.453791
keygen,0.451292
keygen,0.450917
keygen,0.450500
keygen,0.454291
keygen,0.450959
keygen,0.454500
keygen,0.449666
keygen,0.451875
keygen,0.449708
keygen,0.449000
keygen,0.449125
keygen,0.449417
keygen,0.458917
keygen,0.449166
keygen,0.448750
keygen,0.449250
keygen,0.449292
keygen,0.468333
keygen,0.462458
keygen,0.444000
keygen,0.443041
keygen,0.446500
keygen,0.443542
keygen,0.441875
keygen,0.446000
keygen,0.441208
keygen,0.441000
keygen,0.441417
keygen,0.444083
keygen,0.441417
keygen,0.444208
keygen,0.441792
keygen,0.452500
keygen,0.450167
keygen,0.442333
keygen,0.430750
keygen,0.441333
keygen,0.434458
keygen,0.438833
keygen,0.438417
keygen,0.442042
keygen,0.442458
keygen,0.445084
keygen,0.441000
keygen,0.437292
keygen,0.436000
keygen,0.442959
keygen,0.442083
keygen,0.439333
keygen,0.454042
keygen,0.440292
