operation,sample_ms
keygen,27.360625
keygen,27.279041
keygen,27.236584
keygen,26.975500
keygen,27.447042
keygen,27.206625
keygen,27.138500
keygen,26.958959
keygen,26.550000
keygen,26.374333
keygen,26.973250
keygen,27.455042
keygen,27.417583
keygen,26.957333
keygen,26.458750
keygen,26.618959
keygen,26.472916
keygen,26.456833
keygen,26.412334
keygen,26.607208
keygen,26.642000
keygen,26.469875
keygen,27.030417
keygen,27.013541
keygen,27.243125
keygen,27.111542
keygen,27.476792
keygen,27.484542
keygen,27.823375
keygen,27.395625
keygen,27.881708
keygen,27.563041
keygen,27.208084
keygen,27.252916
keygen,27.429959
keygen,27.400208
keygen,27.219583
keygen,27.306750
keygen,27.158041
keygen,27.154959
keygen,27.165208
keygen,27.161166
keygen,27.187000
keygen,27.117250
keygen,27.084541
keygen,27.156875
keygen,27.333458
keygen,27.501833
keygen,27.536542
keygen,27.539792
keygen,27.607833
keygen,27.580958
keygen,27.730375
keygen,27.570917
keygen,27.463792
keygen,27.391334
keygen,27.067333
keygen,27.244875
keygen,27.319625
keygen,26.958625
keygen,27.453541
keygen,27.004000
keygen,27.114000
keygen,26.990958
keygen,26.995000
keygen,27.006125
keygen,26.941291
keygen,26.838958
keygen,26.821792
keygen,26.825792
keygen,26.969750
keygen,26.972750
keygen,26.845333
keygen,26.967167
keygen,26.791834
keygen,26.827750
keygen,26.619208
keygen,26.564875
keygen,26.822333
keygen,26.680167
keygen,26.606542
keygen,26.649167
keygen,26.368209
keygen,26.335541
keygen,26.780250
keygen,26.836542
keygen,26.977917
keygen,27.125625
keygen,26.810708
keygen,26.757917
keygen,26.934500
keygen,26.773833
keygen,26.653875
keygen,26.650125
keygen,27.352541
keygen,27.856125
keygen,27.401541
keygen,27.329916
keygen,27.258375
keygen,27.112625
keygen,28.907084
keygen,27.748125
keygen,27.433875
keygen,27.138125
keygen,27.354042
keygen,27.212209
keygen,27.727125
keygen,27.300625
keygen,27.408958
keygen,27.433292
keygen,27.225208
keygen,27.174875
keygen,27.217250
keygen,26.946625
keygen,27.051209
keygen,26.830375
keygen,26.785042
keygen,26.888958
keygen,26.759291
keygen,26.958167
keygen,26.905333
keygen,26.772167
keygen,26.917625
keygen,26.745417
keygen,26.943667
keygen,27.638375
keygen,27.741625
keygen,27.876041
keygen,27.739083
keygen,27.543167
keygen,27.395542
keygen,27.626167
keygen,27.510541
keygen,27.479667
keygen,26.467916
keygen,26.784000
keygen,26.810959
keygen,26.675833
keygen,26.635417
keygen,26.462750
keygen,26.423416
keygen,26.456000
keygen,26.471291
keygen,26.592542
keygen,27.508833
keygen,27.598542
keygen,27.668000
keygen,27.474041
keygen,27.451750
keygen,27.513000
keygen,27.345625
keygen,27.276416
keygen,27.292125
keygen,27.287750
keygen,27.239334
keygen,27.120833
keygen,27.228000
keygen,27.106666
keygen,26.981916
keygen,27.001791
keygen,26.976417
keygen,26.905792
keygen,27.124292
keygen,27.111792
keygen,27.116292
keygen,26.919625
keygen,26.799042
keygen,26.828416
keygen,26.891625
keygen,28.301125
keygen,28.070542
keygen,28.463042
keygen,28.288417
keygen,28.545333
keygen,28.268542
keygen,27.745625
keygen,27.112375
keygen,27.399291
keygen,27.158250
keygen,27.651666
keygen,26.873875
keygen,27.519875
keygen,27.646958
keygen,26.885833
keygen,26.890334
keygen,26.812625
keygen,26.845084
keygen,26.765584
keygen,26.784541
keygen,27.301708
keygen,27.501042
keygen,27.358458
keygen,27.515750
keygen,27.418166
keygen,26.941625
keygen,27.361250
keygen,27.526166
keygen,27.556916
keygen,27.600500
keygen,27.571750
keygen,27.610208
keygen,27.338625
keygen,27.683000
keygen,27.239583
keygen,27.171708
keygen,27.276625
keygen,27.133167
keygen,27.153208
keygen,27.457083
keygen,27.271042
keygen,27.174875
keygen,27.260542
keygen,27.185000
keygen,27.110125
keygen,27.089084
keygen,27.060291
keygen,27.134750
keygen,27.065167
keygen,27.054209
keygen,27.287791
keygen,27.221791
keygen,27.014750
keygen,27.199084
keygen,27.197208
keygen,26.775416
keygen,26.908625
keygen,26.794041
keygen,26.681417
keygen,26.583417
keygen,26.558791
keygen,26.749958
keygen,27.307125
keygen,27.489208
keygen,27.190750
keygen,27.144875
keygen,27.151625
keygen,27.326500
keygen,27.431584
keygen,27.216542
keygen,27.140916
keygen,27.046583
keygen,27.086208
keygen,27.003208
keygen,26.983500
keygen,26.995917
keygen,27.078041
keygen,27.028166
keygen,27.031417
keygen,27.110833
keygen,27.052875
keygen,27.353584
keygen,27.433166
keygen,27.471709
keygen,27.478583
keygen,27.357917
keygen,27.387250
keygen,27.302417
keygen,27.481458
keygen,27.454167
keygen,27.503917
keygen,27.362083
keygen,27.086500
keygen,27.019625
keygen,27.071458
keygen,27.132542
keygen,27.342125
keygen,27.289792
keygen,27.140209
keygen,27.186833
keygen,27.166125
keygen,26.956667
keygen,26.878459
keygen,26.675666
keygen,26.704625
keygen,26.750042
keygen,26.730542
keygen,26.689000
keygen,26.647209
keygen,26.683291
keygen,26.753167
keygen,26.716458
keygen,26.729708
keygen,26.680209
keygen,26.884625
keygen,27.065333
keygen,26.718875
keygen,26.801708
keygen,27.079834
keygen,26.746458
keygen,27.007916
keygen,27.162416
keygen,27.147875
keygen,27.085917
keygen,27.099417
keygen,27.086584
keygen,26.858750
keygen,26.801042
keygen,27.101833
keygen,26.942750
keygen,27.871125
keygen,27.595750
keygen,27.174500
keygen,27.213250
keygen,27.085208
keygen,27.188500
keygen,26.754750
keygen,26.998334
keygen,27.244250
keygen,26.999542
keygen,27.440250
keygen,26.729125
keygen,27.123209
keygen,27.045625
keygen,26.992500
keygen,27.157833
keygen,27.126625
keygen,27.132625
keygen,26.946459
keygen,27.234959
keygen,27.155625
keygen,26.941792
keygen,27.033209
keygen,27.018875
keygen,27.067084
keygen,27.083209
keygen,27.111000
keygen,27.055166
keygen,27.222542
keygen,27.132333
keygen,27.030166
keygen,27.100000
keygen,26.969334
keygen,26.959959
keygen,26.796042
keygen,26.837000
keygen,26.758250
keygen,26.945291
keygen,26.874125
keygen,26.850000
keygen,26.838833
keygen,26.589750
keygen,27.003125
keygen,27.005667
keygen,26.500708
keygen,26.503500
keygen,26.657375
keygen,26.419375
keygen,26.564500
keygen,26.410083
keygen,26.575459
keygen,26.656333
keygen,26.562083
keygen,26.582125
keygen,26.991041
keygen,27.380542
keygen,27.206792
keygen,27.062417
keygen,27.289583
keygen,27.127042
keygen,27.135292
keygen,26.908917
keygen,26.941542
keygen,26.965500
keygen,27.237000
keygen,27.142833
keygen,27.333000
keygen,27.114000
keygen,27.221958
keygen,27.031625
keygen,26.960875
keygen,26.991292
keygen,27.205000
keygen,27.064417
keygen,27.069083
keygen,27.079375
keygen,27.071833
keygen,26.810500
keygen,26.876291
keygen,26.990000
keygen,26.732709
keygen,26.847417
keygen,26.632958
keygen,26.948875
keygen,26.779417
keygen,27.168667
keygen,27.004916
keygen,26.814000
keygen,27.000666
keygen,27.012167
keygen,26.820916
keygen,27.007250
keygen,26.980584
keygen,27.231875
keygen,27.366458
keygen,27.177292
keygen,27.386000
keygen,27.299959
keygen,27.316000
keygen,27.198292
keygen,27.472500
keygen,27.702459
keygen,26.756875
keygen,26.688833
keygen,26.941250
keygen,26.857458
keygen,26.795375
keygen,27.005292
keygen,26.926916
keygen,26.960291
keygen,26.981667
keygen,26.973792
keygen,26.956625
keygen,26.947834
keygen,26.964042
keygen,26.937333
keygen,26.966417
keygen,26.782041
keygen,26.834875
keygen,26.831125
keygen,26.756667
keygen,26.973834
keygen,27.472459
keygen,27.517750
keygen,27.199791
keygen,27.194708
keygen,26.940167
keygen,26.796583
keygen,26.744042
keygen,26.611500
keygen,26.460959
keygen,26.406750
keygen,26.442166
keygen,26.708459
keygen,26.861875
keygen,26.933208
keygen,26.776625
keygen,26.782375
keygen,26.863958
keygen,26.779292
keygen,26.768209
keygen,26.874750
keygen,26.800750
keygen,26.775916
keygen,27.029250
keygen,26.864458
keygen,26.956375
keygen,26.919000
keygen,26.992750
keygen,28.383250
keygen,27.399333
keygen,27.331250
keygen,27.299500
keygen,27.139458
keygen,27.307375
keygen,27.292167
keygen,27.268792
keygen,27.235625
keygen,27.100416
keygen,27.075542
keygen,27.108292
keygen,26.961209
keygen,26.962666
keygen,26.930417
keygen,26.928042
keygen,26.989958
keygen,27.063167
keygen,27.227542
keygen,27.463083
keygen,27.184708
keygen,27.507167
keygen,27.230625
keygen,27.866666
keygen,27.983833
keygen,27.540125
keygen,27.241458
keygen,27.217250
keygen,27.266375
keygen,27.198584
keygen,27.230792
keygen,27.231334
keygen,28.298083
keygen,28.286917
keygen,28.031500
keygen,27.515667
keygen,27.306709
keygen,27.326583
keygen,27.422000
keygen,27.431500
keygen,27.569292
keygen,27.322000
keygen,27.516584
keygen,27.165000
keygen,27.147792
keygen,27.152917
keygen,27.253708
keygen,27.162417
keygen,27.118042
keygen,27.221208
keygen,27.248708
keygen,27.197334
sign,348.382291
sign,344.037333
sign,344.781208
sign,347.789125
sign,345.978542
sign,344.985334
sign,344.489417
sign,348.359500
sign,347.167292
sign,347.539083
sign,347.848042
sign,348.613292
sign,348.858125
sign,347.249208
sign,348.327709
sign,346.366375
sign,350.107791
sign,345.587667
sign,344.918584
sign,343.622125
sign,345.287750
sign,352.105584
sign,347.067958
sign,348.205959
sign,346.084042
sign,345.341292
sign,344.311042
sign,346.611958
sign,346.292666
sign,342.909958
sign,342.992625
sign,345.455125
sign,344.667208
sign,345.668708
sign,349.474916
sign,348.606709
sign,347.080792
sign,346.046167
sign,344.407625
sign,345.082209
sign,343.653500
sign,347.683959
sign,345.405458
sign,344.089750
sign,345.780667
sign,348.940584
sign,344.852750
sign,347.354500
sign,347.209125
sign,349.287166
verify,0.482500
verify,0.464958
verify,0.466917
verify,0.465875
verify,0.467583
verify,0.464500
verify,0.463583
verify,0.464000
