timestamp,worker_id,ops_total,analysis_ops,rss_bytes,system_cpu_percent
1763268544.948975,0,2179,0,556646400,65.67
1763268544.949039,2,2151,0,556646400,65.67
1763268544.949100,4,2132,0,556646400,65.67
1763268544.949150,5,2128,0,556646400,65.67
1763268544.949199,1,2138,0,556646400,65.67
1763268544.949390,3,2141,0,556646400,65.67
1763268545.198949,0,4380,0,557891584,65.67
1763268545.198993,3,4394,0,557891584,65.67
1763268545.199037,5,4364,0,557891584,65.67
1763268545.199076,4,4222,0,557891584,65.67
1763268545.199146,1,4354,0,557891584,65.67
1763268545.199185,2,4193,0,557891584,65.67
1763268545.449002,3,6621,0,559267840,65.67
1763268545.449054,2,6510,0,559267840,65.67
1763268545.449109,1,6644,0,559267840,65.67
1763268545.449162,5,6660,0,559267840,65.67
1763268545.449246,0,6457,0,559267840,65.67
1763268545.449288,4,7081,0,559267840,65.67
1763268545.698953,4,9260,1,560463872,65.67
1763268545.699007,2,8517,1,560463872,65.67
1763268545.699051,0,8562,1,560463872,65.67
1763268545.699098,5,8587,1,560463872,65.67
1763268545.699183,1,8780,1,560463872,65.67
1763268545.699224,3,8696,1,560463872,65.67
1763268545.948963,4,11141,1882,561545216,65.67
1763268545.949033,2,10373,1857,561545216,65.67
1763268545.949077,5,10427,1841,561545216,65.67
1763268545.949120,3,10589,1894,561545216,65.67
1763268545.949169,1,10644,1865,561545216,65.67
1763268545.949320,0,10416,1855,561545216,65.67
1763268546.198920,0,12347,3786,562675712,65.67
1763268546.198984,4,13146,3887,562675712,65.67
1763268546.199014,5,12367,3781,562675712,65.67
1763268546.199058,2,12325,3809,562675712,65.67
1763268546.199099,1,12629,3850,562675712,65.67
1763268546.199178,3,12517,3822,562675712,65.67
1763268546.448965,0,14427,5866,563773440,65.67
1763268546.449022,4,14651,5392,563773440,65.67
1763268546.449076,2,14226,5710,563773440,65.67
1763268546.449125,1,14453,5674,563773440,65.67
1763268546.449216,3,14339,5644,563773440,65.67
1763268546.449472,5,14435,5849,563773440,65.67
1763268546.698965,0,16347,7786,564871168,65.67
1763268546.699023,3,16222,7527,564871168,65.67
1763268546.699081,5,16362,7776,564871168,65.67
1763268546.699122,4,16547,7288,564871168,65.67
1763268546.699161,2,16078,7562,564871168,65.67
1763268546.699262,1,16346,7567,564871168,65.67
1763268546.949036,4,18652,9393,566083584,65.67
1763268546.949084,5,18462,9876,566083584,65.67
1763268546.949128,3,18319,9624,566083584,65.67
1763268546.949176,2,18152,9636,566083584,65.67
1763268546.949351,0,18463,9902,566083584,65.67
1763268546.949439,1,18456,9677,566083584,65.67
1763268547.198992,4,20822,11563,567296000,65.67
1763268547.199033,5,20528,11942,567296000,65.67
1763268547.199078,2,20233,11717,567296000,65.67
1763268547.199121,0,20566,12005,567296000,65.67
1763268547.199200,1,20510,11731,567296000,65.67
1763268547.199353,3,20486,11791,567296000,65.67
1763268547.448964,0,22497,13936,568410112,65.67
1763268547.449017,5,22297,13711,568410112,65.67
1763268547.449073,4,22991,13732,568410112,65.67
1763268547.449125,3,22109,13414,568410112,65.67
1763268547.449179,1,22710,13931,568410112,65.67
1763268547.452488,2,21915,13399,568426496,65.67
1763268547.698969,0,24441,15880,569507840,65.67
1763268547.699034,4,24745,15486,569507840,65.67
1763268547.699092,3,23917,15222,569507840,65.67
1763268547.699137,1,24765,15986,569507840,65.67
1763268547.699218,2,23695,15179,569507840,65.67
1763268547.699283,5,24279,15693,569507840,65.67
1763268547.949084,5,26106,17520,570589184,65.67
1763268547.949140,0,26325,17764,570589184,65.67
1763268547.949191,3,25787,17092,570589184,65.67
1763268547.949243,4,26620,17361,570589184,65.67
1763268547.949322,2,25573,17057,570589184,65.67
1763268547.949460,1,26642,17863,570589184,65.67
1763268548.199002,4,28571,19312,571719680,65.67
1763268548.199059,5,28032,19446,571719680,65.67
1763268548.199113,0,28299,19738,571719680,65.67
1763268548.199167,2,27546,19030,571719680,65.67
1763268548.199241,3,27765,19070,571719680,65.67
1763268548.199279,1,28644,19865,571719680,65.67
1763268548.449064,4,30401,21142,557760512,65.67
1763268548.449203,5,29797,21211,557760512,65.67
1763268548.449331,3,29586,20891,557760512,65.67
1763268548.449406,0,30118,21557,557760512,65.67
1763268548.449527,2,29365,20849,557760512,65.67
1763268548.449681,1,30451,21672,557760512,65.67
1763268548.699023,0,32045,23484,558891008,65.67
1763268548.699080,5,31704,23118,558891008,65.67
1763268548.699133,3,31508,22813,558891008,65.67
1763268548.699179,2,31341,22825,558891008,65.67
1763268548.699274,4,32306,23047,558891008,65.67
1763268548.699348,1,32402,23623,558891008,65.67
1763268548.949080,0,34080,25519,560070656,65.67
1763268548.949149,5,33711,25125,560070656,65.67
1763268548.949192,3,33571,24876,560070656,65.67
1763268548.949240,2,33365,24849,560070656,65.67
1763268548.949504,1,34404,25625,560070656,65.67
1763268548.949548,4,34322,25063,560070656,65.67
1763268549.199081,4,36373,27114,561250304,65.67
1763268549.199132,3,35623,26928,561250304,65.67
1763268549.199180,2,35389,26873,561250304,65.67
1763268549.199220,0,36071,27510,561250304,65.67
1763268549.199419,1,36448,27669,561250304,65.67
1763268549.199699,5,35731,27145,561250304,65.67
1763268549.449067,0,38119,29558,562429952,65.67
1763268549.449120,3,37665,28970,562429952,65.67
1763268549.449168,1,38451,29672,562429952,65.67
1763268549.449235,2,37408,28892,562429952,65.67
1763268549.449368,5,37787,29201,562429952,65.67
1763268549.449413,4,38471,29212,562429952,65.67
1763268549.698955,0,40174,31613,563642368,65.67
1763268549.699003,5,39878,31292,563642368,65.67
1763268549.699053,3,39726,31031,563642368,65.67
1763268549.699101,4,40550,31291,563642368,65.67
1763268549.699241,1,40538,31759,563642368,65.67
1763268549.699282,2,39498,30982,563642368,65.67
1763268549.948950,0,42207,33646,564822016,65.67
1763268549.949047,3,41773,33078,564822016,65.67
1763268549.949092,4,42566,33307,564822016,65.67
1763268549.949130,2,41592,33076,564822016,65.67
1763268549.949174,5,41926,33340,564822016,65.67
1763268549.949260,1,42589,33810,564822016,65.67
1763268550.199059,4,44631,35372,566034432,65.67
1763268550.199105,5,44018,35432,566034432,65.67
1763268550.199164,3,43878,35183,566034432,65.67
1763268550.199207,0,44252,35691,566034432,65.67
1763268550.199276,2,43669,35153,566034432,65.67
1763268550.199311,1,44717,35938,566034432,65.67
1763268550.449021,0,45877,37316,566968320,65.67
1763268550.449132,3,45511,36816,566968320,65.67
1763268550.449235,1,46420,37641,566968320,65.67
1763268550.449316,4,46236,36977,566968320,65.67
1763268550.449376,2,45322,36806,566968320,65.67
1763268550.449425,5,45607,37021,566968320,65.67
1763268550.698947,0,47868,39307,568164352,65.67
1763268550.699010,2,47361,38845,568180736,65.67
1763268550.699069,4,48300,39041,568180736,65.67
1763268550.699121,1,48450,39671,568180736,65.67
1763268550.699209,5,47669,39083,568180736,65.67
1763268550.699361,3,47559,38864,568180736,65.67
1763268550.948907,0,50007,41446,569409536,65.67
1763268550.948978,5,49778,41192,569409536,65.67
1763268550.949030,4,50423,41164,569409536,65.67
1763268550.949077,3,49700,41005,569409536,65.67
1763268550.949124,2,49481,40965,569409536,65.67
1763268550.949267,1,50596,41817,569409536,65.67
1763268551.198959,4,52538,43279,570654720,65.67
1763268551.199010,2,51661,43145,570654720,65.67
1763268551.199052,3,51850,43155,570654720,65.67
1763268551.199098,0,52162,43601,570654720,65.67
1763268551.199137,1,52760,43981,570654720,65.67
1763268551.199297,5,51926,43340,570654720,65.67
1763268551.448949,0,54337,45776,571883520,65.67
1763268551.448998,4,54635,45376,571883520,65.67
1763268551.449045,2,53815,45299,571883520,65.67
1763268551.449085,3,53958,45263,571883520,65.67
1763268551.449155,1,54874,46095,571883520,65.67
1763268551.449280,5,54050,45464,571883520,65.67
1763268551.699002,0,56485,47924,573145088,65.67
1763268551.699053,4,56765,47506,573145088,65.67
1763268551.699096,3,56108,47413,573145088,65.67
1763268551.699131,1,57032,48253,573145088,65.67
1763268551.699271,2,55943,47427,573145088,65.67
1763268551.699358,5,56186,47600,573145088,65.67
1763268551.948924,0,58654,50093,574406656,65.67
1763268551.948962,5,58350,49764,574406656,65.67
1763268551.949003,2,58096,49580,574406656,65.67
1763268551.949058,3,58306,49611,574406656,65.67
1763268551.949111,1,59223,50444,574406656,65.67
1763268551.949149,4,58924,49665,574406656,65.67
1763268552.198896,0,60807,52246,575635456,65.67
1763268552.198952,3,60459,51764,575635456,65.67
1763268552.199000,5,60480,51894,575635456,65.67
1763268552.199056,4,61085,51826,575635456,65.67
1763268552.199095,1,61392,52613,575635456,65.67
1763268552.199130,2,60271,51755,575635456,65.67
1763268552.448893,0,62956,54395,576897024,65.67
1763268552.448955,3,62631,53936,576897024,65.67
1763268552.448996,5,62635,54049,576897024,65.67
1763268552.449034,4,63278,54019,576897024,65.67
1763268552.449068,1,63583,54804,576897024,65.67
1763268552.449239,2,62440,53924,576897024,65.67
1763268552.698992,0,64941,56380,578076672,65.67
1763268552.699051,2,64443,55927,578076672,65.67
1763268552.699100,1,65578,56799,578076672,65.67
1763268552.699152,4,65291,56032,578076672,65.67
1763268552.699330,5,64665,56079,578076672,65.67
1763268552.699370,3,64660,55965,578076672,65.67
1763268552.948944,0,67154,58593,579338240,65.67
1763268552.948990,5,66771,58185,579338240,65.67
1763268552.949034,2,66637,58121,579338240,65.67
1763268552.949076,4,67466,58207,579338240,65.67
1763268552.949148,1,67723,58944,579338240,65.67
1763268552.949321,3,66858,58163,579338240,65.67
1763268553.198927,4,69567,60308,580583424,65.67
1763268553.198968,2,68819,60303,580583424,65.67
1763268553.199015,5,68933,60347,580583424,65.67
1763268553.199057,3,69024,60329,580583424,65.67
1763268553.199124,0,69324,60763,580583424,65.67
1763268553.199282,1,69909,61130,580583424,65.67
1763268553.448907,0,71473,62912,581861376,65.67
1763268553.448974,5,71103,62517,581861376,65.67
1763268553.449015,4,71746,62487,581861376,65.67
1763268553.449066,1,72103,63324,581861376,65.67
1763268553.449105,3,71218,62523,581861376,65.67
1763268553.449147,2,70913,62397,581861376,65.67
1763268553.698894,0,73662,65101,583155712,65.67
1763268553.698939,4,73964,64705,583155712,65.67
1763268553.698988,2,73134,64618,583155712,65.67
1763268553.699030,5,73343,64757,583155712,65.67
1763268553.699100,1,74349,65570,583155712,65.67
1763268553.699137,3,73454,64759,583155712,65.67
1763268553.948991,0,75814,67253,584384512,65.67
1763268553.949035,4,76100,66841,584384512,65.67
1763268553.949071,2,75295,66779,584384512,65.67
1763268553.949106,5,75452,66866,584384512,65.67
1763268553.949240,1,76522,67743,584384512,65.67
1763268553.949303,3,75588,66893,584384512,65.67
1763268554.199084,4,78071,68812,574849024,65.67
1763268554.199145,3,77518,68823,574849024,65.67
1763268554.199239,5,77345,68759,574849024,65.67
1763268554.199284,0,77719,69158,574849024,65.67
1763268554.199481,1,78399,69620,574849024,65.67
1763268554.199784,2,77177,68661,574849024,65.67
1763268554.448919,0,79739,71178,576028672,65.67
1763268554.448969,2,79210,70694,576028672,65.67
1763268554.449020,3,79575,70880,576028672,65.67
