timestamp,worker_id,ops_total,analysis_ops,rss_bytes,system_cpu_percent
1763268110.974067,0,5135,0,48693248,26.57
1763268111.224011,0,10410,0,48693248,26.57
1763268111.474010,0,15608,0,48693248,26.57
1763268111.724014,0,20871,1,48693248,26.57
1763268111.974070,0,26077,5207,48693248,26.57
1763268112.224076,0,31218,10348,48693248,26.57
1763268112.474014,0,36442,15572,48693248,26.57
1763268112.724056,0,41635,20765,48693248,26.57
1763268112.974023,0,46935,26065,48693248,26.57
1763268113.224070,0,52127,31257,48693248,26.57
1763268113.474064,0,57247,36377,48693248,26.57
1763268113.724053,0,62509,41639,48693248,26.57
1763268113.973990,0,67755,46885,48693248,26.57
1763268114.223996,0,72941,52071,48693248,26.57
1763268114.474035,0,78143,57273,48693248,26.57
1763268114.723997,0,83321,62451,48693248,26.57
1763268114.974005,0,88571,67701,48693248,26.57
1763268115.224031,0,93730,72860,48693248,26.57
1763268115.474072,0,98948,78078,48693248,26.57
1763268115.724038,0,104120,83250,48693248,26.57
1763268115.974008,0,109348,88478,48693248,26.57
1763268116.224041,0,114541,93671,48693248,26.57
1763268116.474013,0,119747,98877,48693248,26.57
1763268116.723975,0,124963,104093,48693248,26.57
1763268116.973991,0,130181,109311,48693248,26.57
1763268117.224064,0,135391,114521,48693248,26.57
1763268117.474071,0,140547,119677,48693248,26.57
1763268117.724054,0,145803,124933,48693248,26.57
1763268117.974023,0,151089,130219,48693248,26.57
1763268118.224026,0,156358,135488,48693248,26.57
1763268118.474013,0,161539,140669,48693248,26.57
1763268118.723998,0,166407,145537,48693248,26.57
1763268118.974072,0,171661,150791,48693248,26.57
1763268119.223968,0,176838,155968,48693248,26.57
1763268119.474018,0,182088,161218,48693248,26.57
1763268119.723961,0,187245,166375,48693248,26.57
1763268119.973991,0,192518,171648,48693248,26.57
1763268120.224019,0,197800,176930,48693248,26.57
1763268120.473978,0,203068,182198,48693248,26.57
1763268120.724063,0,208274,187404,48693248,26.57
1763268120.974043,0,213396,192526,48693248,26.57
1763268121.223983,0,218538,197668,48693248,26.57
1763268121.474032,0,223757,202887,48693248,26.57
1763268121.724080,0,229006,208135,48693248,26.57
1763268121.973979,0,234237,208135,48693248,26.57
1763268122.224111,0,239474,208135,48693248,26.57
1763268122.474003,0,244679,208135,48693248,26.57
1763268122.723976,0,249979,208135,48693248,26.57
