timestamp,worker_id,ops_total,analysis_ops,rss_bytes,system_cpu_percent,cpu_temperature_c
1763114931.702235,1,124437,111831,45203456,95.57,
1763114931.702612,4,123981,111202,44974080,95.57,
1763114931.691155,7,124232,111651,44990464,95.57,
1763114931.702569,0,124617,111978,44810240,95.57,
1763114931.691788,5,125200,112763,45219840,95.57,
1763114931.941089,1,126436,113830,45203456,95.57,
1763114931.941194,2,127943,114962,45350912,95.57,
1763114931.941305,4,126075,113296,44974080,95.57,
1763114931.941267,0,127199,114560,44810240,95.57,
1763114931.941452,5,127688,115251,45219840,95.57,
1763114931.941093,7,126142,113561,44990464,95.57,
1763114931.946917,6,127300,114502,44924928,95.57,
1763114931.947526,3,123071,110495,44875776,95.57,
1763114932.191218,7,128852,116271,44990464,95.57,
1763114932.191260,2,130810,117829,45350912,95.57,
1763114932.191164,5,130353,117916,45219840,95.57,
1763114932.191154,1,129635,117029,45203456,95.57,
1763114932.191309,3,125876,113300,44875776,95.57,
1763114932.191327,6,130103,117305,44924928,95.57,
1763114932.191325,4,128599,115820,44974080,95.57,
1763114932.191258,0,129877,117238,44810240,95.57,
1763114932.441133,1,132938,120332,45203456,95.57,
1763114932.441215,4,131736,118957,44974080,95.57,
1763114932.441207,6,133036,120238,44924928,95.57,
1763114932.441221,7,132282,119701,44990464,95.57,
1763114932.441255,5,133684,121247,45219840,95.57,
1763114932.441263,2,133926,120945,45350912,95.57,
1763114932.441285,0,132890,120251,44810240,95.57,
1763114932.441307,3,128828,116252,44875776,95.57,
1763114932.691228,6,136399,123601,44924928,95.57,
1763114932.691267,2,137008,124027,45350912,95.57,
1763114932.691198,0,136154,123515,44810240,95.57,
1763114932.691209,7,135594,123013,44990464,95.57,
1763114932.691243,1,136193,123587,45203456,95.57,
1763114932.691276,4,135149,122370,44974080,95.57,
1763114932.691284,5,137049,124612,45219840,95.57,
1763114932.691243,3,131988,119412,44875776,95.57,
1763114932.941155,5,140216,127778,45219840,95.57,
1763114932.941207,4,138407,125627,44974080,95.57,
1763114932.941158,1,139696,127089,45203456,95.57,
1763114932.941210,3,135198,122621,44875776,95.57,
1763114932.941183,7,138876,126294,44990464,95.57,
1763114932.941213,6,139831,127032,44924928,95.57,
1763114932.941177,2,140285,127303,45350912,95.57,
1763114932.941215,0,139529,126889,44810240,95.57,
1763114933.191050,1,142971,127089,45203456,95.57,
1763114933.191175,2,143731,127303,45350912,95.57,
1763114933.191167,6,143256,127032,44924928,95.57,
1763114933.191167,0,142620,126889,44810240,95.57,
1763114933.191196,5,143626,127778,45219840,95.57,
1763114933.191142,7,142138,126294,44990464,95.57,
1763114933.191160,3,138280,122621,44875776,95.57,
1763114933.191211,4,142032,125627,44974080,95.57,
1763114933.441126,0,145802,126889,44810240,95.57,
1763114933.441211,5,146895,127778,45219840,95.57,
1763114933.441207,1,146251,127089,45203456,95.57,
1763114933.441223,3,141827,122621,44875776,95.57,
1763114933.441286,6,146645,127032,44924928,95.57,
1763114933.441301,2,147098,127303,45350912,95.57,
1763114933.441270,4,145338,125627,44974080,95.57,
1763114933.441271,7,145440,126294,44990464,95.57,
1763114933.691198,7,148631,126294,44990464,95.57,
1763114933.691217,5,150122,127778,45219840,95.57,
1763114933.691227,3,145197,122621,44875776,95.57,
1763114933.691248,2,150346,127303,45350912,95.57,
1763114933.691035,1,149759,127089,45203456,95.57,
1763114933.691253,4,148667,125627,44974080,95.57,
1763114933.691064,0,149241,126889,44810240,95.57,
1763114933.691188,6,149959,127032,44924928,95.57,
1763114933.941149,2,153565,127303,45350912,95.57,
1763114933.941140,3,148477,122621,44875776,95.57,
1763114933.941138,1,153037,127089,45203456,95.57,
1763114933.941185,6,153208,127032,44924928,95.57,
1763114933.941203,0,152674,126889,44810240,95.57,
1763114933.941204,7,152027,126294,44990464,95.57,
1763114933.941221,4,152048,125627,44974080,95.57,
1763114933.941210,5,153631,127778,45219840,95.57,
