timestamp,worker_id,ops_total,analysis_ops,rss_bytes,system_cpu_percent
1763267561.433391,0,1189,0,45694976,28.69
1763267561.683280,0,2359,0,45694976,28.69
1763267561.933338,0,3560,0,45694976,28.69
1763267562.183294,0,4760,1,45694976,28.69
1763267562.433304,0,5960,1201,45694976,28.69
1763267562.683159,0,7159,2400,45694976,28.69
1763267562.933303,0,8340,3581,45694976,28.69
1763267563.183186,0,9540,4781,45694976,28.69
1763267563.433337,0,10742,5983,45694976,28.69
1763267563.683235,0,11942,7183,45694976,28.69
1763267563.933336,0,13142,8383,45694976,28.69
1763267564.183322,0,14310,9551,45694976,28.69
1763267564.433294,0,15484,10725,45694976,28.69
1763267564.683338,0,16602,11843,45694976,28.69
1763267564.933385,0,17763,13004,45694976,28.69
1763267565.183331,0,18962,14203,45694976,28.69
1763267565.433273,0,20162,15403,45694976,28.69
1763267565.683337,0,21361,16602,45694976,28.69
1763267565.933209,0,22560,17801,45694976,28.69
1763267566.183296,0,23749,18990,45694976,28.69
1763267566.433237,0,24935,20176,45694976,28.69
1763267566.683246,0,26107,21348,45694976,28.69
1763267566.933290,0,27307,22548,45694976,28.69
1763267567.183170,0,28508,23749,45694976,28.69
1763267567.433329,0,29709,24950,45694976,28.69
1763267567.683292,0,30892,26133,45694976,28.69
1763267567.933166,0,32090,27331,45694976,28.69
1763267568.183276,0,33293,28534,45694976,28.69
1763267568.433214,0,34494,29735,45694976,28.69
1763267568.683178,0,35695,30936,45694976,28.69
1763267568.933330,0,36897,32138,45694976,28.69
1763267569.183161,0,38098,33339,45694976,28.69
1763267569.433288,0,39301,34542,45694976,28.69
1763267569.683284,0,40501,35742,45694976,28.69
1763267569.933201,0,41694,36935,45694976,28.69
1763267570.183165,0,42893,38134,45694976,28.69
1763267570.433140,0,44079,39320,45694976,28.69
1763267570.683358,0,45264,40505,45694976,28.69
1763267570.933223,0,46461,41702,45694976,28.69
1763267571.183241,0,47659,42900,45694976,28.69
1763267571.433158,0,48856,44097,45694976,28.69
1763267571.683142,0,50054,45295,45694976,28.69
1763267571.933192,0,51255,46496,45694976,28.69
1763267572.183136,0,52457,47697,45694976,28.69
1763267572.433244,0,53658,47697,45694976,28.69
1763267572.683237,0,54857,47697,45694976,28.69
1763267572.933149,0,56053,47697,45694976,28.69
1763267573.183135,0,57254,47697,45694976,28.69
