timestamp,worker_id,ops_total,analysis_ops,rss_bytes,system_cpu_percent
1763266893.892211,3,182,0,48939008,66.15
1763266893.892522,1,160,0,48939008,66.15
1763266893.892733,0,164,0,48939008,66.15
1763266893.892799,5,163,0,48939008,66.15
1763266893.892888,4,168,0,48939008,66.15
1763266893.893416,2,178,0,48939008,66.15
1763266894.142653,3,353,0,48939008,66.15
1763266894.142888,2,351,0,48939008,66.15
1763266894.142989,4,324,0,48939008,66.15
1763266894.143060,5,338,0,48939008,66.15
1763266894.143118,0,329,0,48939008,66.15
1763266894.143512,1,326,0,48939008,66.15
1763266894.392357,3,522,0,48939008,66.15
1763266894.392428,0,516,0,48939008,66.15
1763266894.392484,1,481,0,48939008,66.15
1763266894.392529,5,494,0,48939008,66.15
1763266894.393053,2,525,0,48939008,66.15
1763266894.393086,4,491,0,48939008,66.15
1763266894.642241,1,673,1,48939008,66.15
1763266894.642280,2,683,1,48939008,66.15
1763266894.642629,5,660,1,48939008,66.15
1763266894.642776,3,701,1,48939008,66.15
1763266894.643080,0,669,1,48939008,66.15
1763266894.643252,4,651,1,48939008,66.15
1763266894.892174,3,872,172,48955392,66.15
1763266894.892569,1,840,168,48955392,66.15
1763266894.892826,4,831,181,48955392,66.15
1763266894.892946,0,825,157,48955392,66.15
1763266894.893485,5,824,165,48955392,66.15
1763266894.895567,2,851,169,48955392,66.15
1763266895.142237,3,1059,359,48971776,66.15
1763266895.142286,2,1004,322,48971776,66.15
1763266895.142480,5,977,318,48971776,66.15
1763266895.142616,4,1009,359,48971776,66.15
1763266895.142707,1,1009,337,48971776,66.15
1763266895.142764,0,984,316,48971776,66.15
1763266895.392258,0,1135,467,48971776,66.15
1763266895.392410,5,1141,482,48971776,66.15
1763266895.392661,3,1226,526,48971776,66.15
1763266895.392896,4,1192,542,48971776,66.15
1763266895.395226,2,1180,498,48971776,66.15
1763266895.395494,1,1172,500,48971776,66.15
1763266895.642560,4,1356,706,48988160,66.15
1763266895.642683,0,1319,651,48988160,66.15
1763266895.642796,2,1338,656,48988160,66.15
1763266895.642982,5,1288,629,48988160,66.15
1763266895.643204,1,1344,672,48988160,66.15
1763266895.644975,3,1399,699,48988160,66.15
1763266895.892842,4,1519,869,49004544,66.15
1763266895.892889,2,1502,820,49004544,66.15
1763266895.893005,1,1498,826,49004544,66.15
1763266895.893051,0,1491,823,49004544,66.15
1763266895.893259,5,1439,780,49004544,66.15
1763266895.894637,3,1563,863,49004544,66.15
1763266896.142492,0,1649,981,49037312,66.15
1763266896.142916,3,1722,1022,49037312,66.15
1763266896.143251,5,1597,938,49037312,66.15
1763266896.143447,2,1650,968,49037312,66.15
1763266896.143804,4,1671,1021,49037312,66.15
1763266896.144240,1,1634,962,49037312,66.15
1763266896.392471,0,1828,1160,49070080,66.15
1763266896.392673,2,1819,1137,49070080,66.15
1763266896.392767,1,1804,1132,49070080,66.15
1763266896.393116,5,1752,1093,49070080,66.15
1763266896.394173,3,1887,1187,49070080,66.15
1763266896.395138,4,1824,1174,49070080,66.15
1763266896.642289,1,1952,1280,49070080,66.15
1763266896.642456,4,2012,1362,49070080,66.15
1763266896.642509,5,1935,1276,49070080,66.15
1763266896.642555,0,1983,1315,49070080,66.15
1763266896.642738,3,2054,1354,49070080,66.15
1763266896.643158,2,1968,1286,49070080,66.15
1763266896.892308,0,2152,1484,49070080,66.15
1763266896.892401,2,2139,1457,49070080,66.15
1763266896.892513,4,2174,1524,49070080,66.15
1763266896.892767,1,2121,1449,49070080,66.15
1763266896.893046,5,2098,1439,49070080,66.15
1763266896.894080,3,2208,1508,49070080,66.15
1763266897.142535,0,2324,1656,49070080,66.15
1763266897.142646,3,2357,1657,49070080,66.15
1763266897.143047,1,2289,1617,49070080,66.15
1763266897.143263,4,2330,1680,49070080,66.15
1763266897.143384,5,2266,1607,49070080,66.15
1763266897.143456,2,2281,1599,49070080,66.15
1763266897.392376,3,2506,1806,49070080,66.15
1763266897.392646,2,2438,1756,49070080,66.15
1763266897.392757,4,2500,1850,49070080,66.15
1763266897.393031,1,2426,1754,49070080,66.15
1763266897.393273,5,2442,1783,49070080,66.15
1763266897.393334,0,2489,1821,49070080,66.15
1763266897.642435,0,2660,1992,49070080,66.15
1763266897.642681,4,2668,2018,49070080,66.15
1763266897.642877,1,2597,1925,49070080,66.15
1763266897.643193,2,2599,1917,49070080,66.15
1763266897.643635,5,2597,1938,49070080,66.15
1763266897.645220,3,2668,1968,49070080,66.15
1763266897.892602,3,2851,2151,49086464,66.15
1763266897.892775,5,2749,2090,49086464,66.15
1763266897.892985,2,2763,2081,49086464,66.15
1763266897.893083,0,2824,2156,49086464,66.15
1763266897.893205,1,2746,2074,49086464,66.15
1763266897.893836,4,2838,2188,49086464,66.15
1763266898.142650,0,2990,2322,49086464,66.15
1763266898.143065,1,2897,2225,49086464,66.15
1763266898.143475,3,2999,2299,49086464,66.15
1763266898.143526,5,2921,2262,49086464,66.15
1763266898.143586,2,2916,2234,49086464,66.15
1763266898.143725,4,3009,2359,49086464,66.15
1763266898.392305,0,3148,2480,49086464,66.15
1763266898.392352,5,3075,2416,49086464,66.15
1763266898.392569,2,3085,2403,49086464,66.15
1763266898.392645,4,3166,2516,49086464,66.15
1763266898.393093,3,3168,2468,49086464,66.15
1763266898.393195,1,3065,2393,49086464,66.15
1763266898.642567,3,3353,2653,49086464,66.15
1763266898.643037,5,3246,2587,49086464,66.15
1763266898.643413,2,3242,2560,49086464,66.15
1763266898.643670,1,3212,2540,49086464,66.15
1763266898.645474,0,3302,2634,49086464,66.15
1763266898.645600,4,3334,2684,49086464,66.15
1763266898.892337,1,3375,2703,49086464,66.15
1763266898.892383,4,3486,2836,49086464,66.15
1763266898.892603,3,3513,2813,49086464,66.15
1763266898.893006,2,3413,2731,49086464,66.15
1763266898.893135,0,3439,2771,49086464,66.15
1763266898.894466,5,3395,2736,49086464,66.15
1763266899.142842,1,3531,2859,49086464,66.15
1763266899.143004,3,3672,2972,49086464,66.15
1763266899.143084,5,3550,2891,49086464,66.15
1763266899.143352,0,3597,2929,49086464,66.15
1763266899.143752,4,3648,2998,49086464,66.15
1763266899.143970,2,3598,2916,49086464,66.15
1763266899.392711,1,3708,3036,49086464,66.15
1763266899.393218,3,3819,3119,49086464,66.15
1763266899.393285,0,3766,3098,49086464,66.15
