timestamp,worker_id,ops_total,analysis_ops,rss_bytes,system_cpu_percent,cpu_temperature_c
1763115277.416370,7,2,0,45531136,94.26,
1763115277.410723,5,2,0,45481984,94.26,
1763115277.412511,0,2,0,45416448,94.26,
1763115277.417477,2,2,0,45531136,94.26,
1763115277.410164,4,2,0,45268992,94.26,
1763115277.441231,1,2,0,45416448,94.26,
1763115277.437517,6,2,0,45514752,94.26,
1763115277.446669,3,2,0,45203456,94.26,
1763115277.642437,5,3,0,45514752,94.26,
1763115277.653252,2,3,0,45563904,94.26,
1763115277.636718,7,3,0,45563904,94.26,
1763115277.647005,0,3,0,45449216,94.26,
1763115277.660441,4,3,0,45301760,94.26,
1763115277.671501,1,3,0,45449216,94.26,
1763115277.680563,6,3,0,45547520,94.26,
1763115277.686885,3,3,0,45236224,94.26,
1763115277.863672,5,4,0,45514752,94.26,
1763115277.869536,2,4,0,45563904,94.26,
1763115277.870634,7,4,0,45563904,94.26,
1763115277.876055,0,4,0,45449216,94.26,
1763115277.882691,4,4,0,45301760,94.26,
1763115277.874008,1,4,0,45449216,94.26,
1763115277.910077,6,4,0,45547520,94.26,
1763115277.898524,3,4,0,45236224,94.26,
1763115278.081121,5,5,1,45514752,94.26,
1763115278.086111,2,5,1,45563904,94.26,
1763115278.092793,7,5,1,45563904,94.26,
1763115278.106167,0,5,1,45449216,94.26,
1763115278.106763,4,5,1,45301760,94.26,
1763115278.092810,1,5,1,45449216,94.26,
1763115278.133739,6,5,1,45547520,94.26,
1763115278.120287,3,5,1,45236224,94.26,
1763115278.301803,5,6,2,45514752,94.26,
1763115278.316966,2,6,2,45563904,94.26,
1763115278.318228,7,6,2,45563904,94.26,
1763115278.338661,0,6,2,45449216,94.26,
1763115278.337301,4,6,2,45301760,94.26,
1763115278.314382,1,6,2,45449216,94.26,
1763115278.357858,6,6,2,45547520,94.26,
1763115278.336869,3,6,2,45236224,94.26,
1763115278.531863,5,7,3,45514752,94.26,
1763115278.533660,2,7,3,45563904,94.26,
1763115278.539006,7,7,3,45563904,94.26,
1763115278.560365,0,7,3,45449216,94.26,
1763115278.558790,4,7,3,45301760,94.26,
1763115278.542229,1,7,3,45449216,94.26,
1763115278.583393,6,7,3,45547520,94.26,
1763115278.553397,3,7,3,45236224,94.26,
1763115278.760869,5,8,4,45514752,94.26,
1763115278.755243,2,8,4,45563904,94.26,
1763115278.760123,7,8,4,45563904,94.26,
1763115278.779879,0,8,4,45449216,94.26,
1763115278.783059,4,8,4,45301760,94.26,
1763115278.784009,1,8,4,45449216,94.26,
1763115278.805035,6,8,4,45563904,94.26,
1763115278.766344,3,8,4,45236224,94.26,
1763115278.973261,5,9,5,45514752,94.26,
1763115278.980766,2,9,5,45563904,94.26,
1763115278.982849,7,9,5,45563904,94.26,
1763115279.011629,0,9,5,45449216,94.26,
1763115279.006797,4,9,5,45301760,94.26,
1763115279.013128,1,9,5,45449216,94.26,
1763115279.026036,6,9,5,45563904,94.26,
1763115278.992184,3,9,5,45236224,94.26,
1763115279.410610,5,11,7,45514752,94.26,
1763115279.403388,2,11,7,45563904,94.26,
1763115279.424389,7,11,7,45563904,94.26,
1763115279.229357,0,10,6,45449216,94.26,
1763115279.230668,4,10,6,45301760,94.26,
1763115279.235542,1,10,6,45449216,94.26,
1763115279.258409,6,10,6,45563904,94.26,
1763115279.445527,3,11,7,45236224,94.26,
1763115279.666844,5,12,8,45514752,94.26,
1763115279.633418,2,12,8,45563904,94.26,
1763115279.663494,7,12,8,45563904,94.26,
1763115279.700142,0,12,8,45449216,94.26,
1763115279.664931,4,12,8,45301760,94.26,
1763115279.482159,6,11,7,45563904,94.26,
1763115279.691982,1,12,8,45465600,94.26,
1763115279.710200,3,12,8,45236224,94.26,
1763115279.883513,5,13,9,45514752,94.26,
1763115279.892725,2,13,9,45563904,94.26,
1763115279.927780,7,13,9,45563904,94.26,
1763115279.930427,0,13,9,45449216,94.26,
1763115279.878353,4,13,9,45301760,94.26,
1763115279.721313,6,12,8,45563904,94.26,
1763115279.948483,1,13,9,45465600,94.26,
1763115279.949300,3,13,9,45236224,94.26,
1763115280.163416,5,14,10,45514752,94.26,
1763115280.123321,2,14,10,45580288,94.26,
1763115280.157154,7,14,10,45563904,94.26,
1763115280.205626,0,14,10,45449216,94.26,
1763115280.132338,4,14,10,45301760,94.26,
1763115279.998556,6,13,9,45563904,94.26,
1763115280.163228,1,14,10,45465600,94.26,
1763115280.180364,3,14,10,45236224,94.26,
1763115280.304021,2,15,11,45580288,94.26,
1763115280.423612,5,15,11,45514752,94.26,
1763115280.389855,7,15,11,45563904,94.26,
1763115280.442272,0,15,11,45449216,94.26,
1763115280.363562,4,15,11,45301760,94.26,
1763115280.223262,6,14,10,45563904,94.26,
1763115280.361848,1,15,11,45465600,94.26,
1763115280.380486,3,15,11,45236224,94.26,
1763115280.523920,2,16,12,45580288,94.26,
1763115280.645164,5,16,12,45514752,94.26,
1763115280.614508,7,16,12,45563904,94.26,
1763115280.669596,0,16,12,45449216,94.26,
1763115280.589484,4,16,12,45301760,94.26,
1763115280.465502,6,15,11,45563904,94.26,
1763115280.595575,1,16,12,45465600,94.26,
1763115280.608980,3,16,12,45236224,94.26,
1763115280.751619,2,17,13,45580288,94.26,
1763115280.868984,5,17,13,45514752,94.26,
1763115280.837592,7,17,13,45563904,94.26,
1763115280.897860,0,17,13,45449216,94.26,
1763115280.808435,4,17,13,45301760,94.26,
1763115280.906984,6,17,13,45563904,94.26,
1763115280.826123,1,17,13,45465600,94.26,
1763115280.836218,3,17,13,45236224,94.26,
1763115280.967529,2,18,14,45580288,94.26,
1763115281.087037,5,18,14,45514752,94.26,
1763115281.058582,7,18,14,45563904,94.26,
1763115281.118223,0,18,14,45449216,94.26,
1763115281.021332,4,18,14,45301760,94.26,
1763115281.122319,6,18,14,45563904,94.26,
1763115281.050232,1,18,14,45465600,94.26,
1763115281.051766,3,18,14,45236224,94.26,
1763115281.397642,2,20,16,45580288,94.26,
1763115281.312854,5,19,15,45514752,94.26,
1763115281.275784,7,19,15,45563904,94.26,
1763115281.340247,0,19,15,45449216,94.26,
1763115281.236267,4,19,15,45301760,94.26,
1763115281.344682,6,19,15,45563904,94.26,
1763115281.269668,1,19,15,45465600,94.26,
1763115281.271388,3,19,15,45236224,94.26,
1763115281.645335,2,21,17,45580288,94.26,
1763115281.561412,5,20,16,45514752,94.26,
1763115281.508301,7,20,16,45563904,94.26,
1763115281.589663,0,20,16,45449216,94.26,
1763115281.498221,4,20,16,45301760,94.26,
1763115281.589999,6,20,16,45563904,94.26,
1763115281.509403,1,20,16,45465600,94.26,
1763115281.510094,3,20,16,45236224,94.26,
1763115281.887977,2,22,18,45580288,94.26,
1763115281.785396,5,21,17,45514752,94.26,
1763115281.732359,7,21,17,45563904,94.26,
1763115281.817172,0,21,17,45449216,94.26,
1763115281.718559,4,21,17,45301760,94.26,
1763115281.727303,1,21,17,45465600,94.26,
1763115281.818568,6,21,17,45563904,94.26,
1763115281.728620,3,21,17,45236224,94.26,
1763115282.137865,2,23,19,45580288,94.26,
1763115282.003630,5,22,18,45514752,94.26,
1763115281.966742,7,22,18,45563904,94.26,
1763115282.068050,0,22,18,45449216,94.26,
1763115282.199430,4,23,19,45301760,94.26,
1763115282.206557,1,23,19,45465600,94.26,
1763115282.067049,6,22,18,45563904,94.26,
1763115282.204749,3,23,19,45236224,94.26,
1763115282.361790,2,24,20,45580288,94.26,
1763115282.261490,5,23,19,45514752,94.26,
1763115282.215784,7,23,19,45563904,94.26,
1763115282.295111,0,23,19,45449216,94.26,
1763115282.413485,4,24,20,45301760,94.26,
1763115282.419717,1,24,20,45465600,94.26,
1763115282.295637,6,23,19,45563904,94.26,
1763115282.423769,3,24,20,45236224,94.26,
1763115282.581702,2,25,21,45580288,94.26,
1763115282.477027,5,24,20,45514752,94.26,
1763115282.647099,7,25,21,45563904,94.26,
1763115282.513153,0,24,20,45449216,94.26,
1763115282.634553,4,25,21,45301760,94.26,
1763115282.643129,1,25,21,45465600,94.26,
1763115282.521313,6,24,20,45563904,94.26,
1763115282.643241,3,25,21,45236224,94.26,
1763115282.810110,2,26,22,45580288,94.26,
1763115282.918412,5,26,22,45514752,94.26,
1763115282.875052,7,26,22,45580288,94.26,
1763115282.741736,0,25,21,45449216,94.26,
1763115282.859032,4,26,22,45301760,94.26,
1763115282.872052,1,26,22,45465600,94.26,
1763115282.758741,6,25,21,45563904,94.26,
1763115282.855231,3,26,22,45236224,94.26,
1763115283.034914,2,27,23,45580288,94.26,
1763115283.136838,5,27,23,45514752,94.26,
1763115283.091773,7,27,23,45580288,94.26,
1763115283.182948,0,27,23,45449216,94.26,
1763115283.073748,4,27,23,45301760,94.26,
1763115283.086037,1,27,23,45465600,94.26,
1763115282.991189,6,26,22,45563904,94.26,
1763115283.074681,3,27,23,45236224,94.26,
1763115283.260345,2,28,24,45580288,94.26,
1763115283.351900,5,28,24,45514752,94.26,
1763115283.311450,7,28,24,45580288,94.26,
1763115283.408752,0,28,24,45449216,94.26,
1763115283.298513,4,28,24,45301760,94.26,
1763115283.310753,1,28,24,45465600,94.26,
1763115283.416624,6,28,24,45563904,94.26,
1763115283.296758,3,28,24,45236224,94.26,
1763115283.476655,2,29,25,45580288,94.26,
1763115283.561366,5,29,25,45514752,94.26,
1763115283.525835,7,29,25,45580288,94.26,
1763115283.633421,0,29,25,45449216,94.26,
1763115283.531034,4,29,25,45301760,94.26,
1763115283.524156,1,29,25,45465600,94.26,
1763115283.645113,6,29,25,45563904,94.26,
1763115283.514649,3,29,25,45236224,94.26,
1763115283.920593,2,31,27,45580288,94.26,
1763115283.784163,5,30,26,45514752,94.26,
1763115283.755897,7,30,26,45580288,94.26,
1763115283.853879,0,30,26,45465600,94.26,
1763115283.752701,4,30,26,45301760,94.26,
1763115283.746894,1,30,26,45465600,94.26,
1763115283.864836,6,30,26,45563904,94.26,
1763115283.736889,3,30,26,45236224,94.26,
1763115284.203624,2,32,28,45580288,94.26,
1763115284.005779,5,31,27,45514752,94.26,
1763115283.977508,7,31,27,45580288,94.26,
1763115284.083723,0,31,27,45465600,94.26,
1763115283.973615,4,31,27,45301760,94.26,
1763115284.248896,1,32,28,45481984,94.26,
1763115284.081437,6,31,27,45563904,94.26,
1763115284.234175,3,32,28,45236224,94.26,
1763115284.426751,2,33,29,45580288,94.26,
1763115284.288441,5,32,28,45514752,94.26,
1763115284.259795,7,32,28,45580288,94.26,
1763115284.374734,0,32,28,45465600,94.26,
1763115284.260065,4,32,28,45301760,94.26,
1763115284.473066,1,33,29,45481984,94.26,
1763115284.370359,6,32,28,45563904,94.26,
1763115284.458147,3,33,29,45236224,94.26,
1763115284.645312,2,34,30,45580288,94.26,
1763115284.517581,5,33,29,45514752,94.26,
1763115284.479043,7,33,29,45580288,94.26,
1763115284.588339,0,33,29,45465600,94.26,
1763115284.486469,4,33,29,45301760,94.26,
1763115284.692012,1,34,30,45481984,94.26,
1763115284.589729,6,33,29,45563904,94.26,
1763115284.677557,3,34,30,45236224,94.26,
1763115284.872287,2,35,31,45580288,94.26,
1763115284.738648,5,34,30,45514752,94.26,
1763115284.925618,7,35,31,45580288,94.26,
1763115284.821970,0,34,30,45465600,94.26,
1763115284.930780,4,35,31,45301760,94.26,
1763115284.914109,1,35,31,45481984,94.26,
1763115284.819242,6,34,30,45563904,94.26,
1763115284.900579,3,35,31,45252608,94.26,
1763115285.089851,2,36,32,45580288,94.26,
1763115285.173663,5,36,32,45514752,94.26,
1763115285.146657,7,36,32,45580288,94.26,
1763115285.044085,0,35,31,45465600,94.26,
1763115285.154499,4,36,32,45301760,94.26,
1763115285.143143,1,36,32,45481984,94.26,
1763115285.052907,6,35,31,45563904,94.26,
1763115285.120487,3,36,32,45252608,94.26,
1763115285.315103,2,37,33,45580288,94.26,
1763115285.397425,5,37,33,45514752,94.26,
1763115285.378687,7,37,33,45580288,94.26,
1763115285.274526,0,36,32,45465600,94.26,
1763115285.377022,4,37,33,45301760,94.26,
1763115285.367745,1,37,33,45481984,94.26,
1763115285.284046,6,36,32,45563904,94.26,
1763115285.347088,3,37,33,45252608,94.26,
1763115285.533873,2,38,34,45580288,94.26,
1763115285.621592,5,38,34,45514752,94.26,
1763115285.605280,7,38,34,45580288,94.26,
1763115285.498051,0,37,33,45465600,94.26,
1763115285.598848,4,38,34,45301760,94.26,
1763115285.588827,1,38,34,45481984,94.26,
