timestamp,worker_id,ops_total,analysis_ops,rss_bytes,system_cpu_percent,cpu_temperature_c
1763116410.721609,5,20926,13355,46022656,65.86,
1763116410.971372,1,22690,15367,46186496,65.86,
1763116410.971394,0,22826,15395,46186496,65.86,
1763116410.971487,4,22841,15499,46252032,65.86,
1763116410.971491,5,22955,15384,46022656,65.86,
1763116410.971505,2,22705,15308,46481408,65.86,
1763116410.971526,3,22518,15049,46006272,65.86,
1763116411.221349,3,24481,17012,46006272,65.86,
1763116411.221363,1,24706,17383,46186496,65.86,
1763116411.221392,2,24783,17386,46481408,65.86,
1763116411.221403,5,24944,17373,46022656,65.86,
1763116411.221548,0,24834,17403,46186496,65.86,
1763116411.221562,4,24857,17515,46252032,65.86,
1763116411.471426,5,26936,19365,46022656,65.86,
1763116411.471428,0,26761,19330,46186496,65.86,
1763116411.471436,3,26419,18950,46006272,65.86,
1763116411.471479,2,26792,19395,46481408,65.86,
1763116411.471489,4,26809,19467,46252032,65.86,
1763116411.471633,1,26654,19331,46186496,65.86,
1763116411.721311,0,28731,21300,46186496,65.86,
1763116411.721394,2,28756,21359,46481408,65.86,
1763116411.721409,5,28844,21273,46022656,65.86,
1763116411.721396,3,28387,20918,46006272,65.86,
1763116411.721410,4,28834,21492,46252032,65.86,
1763116411.721438,1,28622,21299,46186496,65.86,
1763116411.971460,5,30782,23211,46022656,65.86,
1763116411.971438,3,30246,22777,46006272,65.86,
1763116411.971499,1,30533,23210,46186496,65.86,
1763116411.971521,2,30701,23304,46481408,65.86,
1763116411.971522,4,30794,23452,46252032,65.86,
1763116411.971507,0,30689,23258,46186496,65.86,
1763116412.221472,3,32008,24539,46006272,65.86,
1763116412.221484,2,32493,25096,46481408,65.86,
1763116412.221503,5,32550,24979,46022656,65.86,
1763116412.221501,0,32317,24886,46186496,65.86,
1763116412.221552,4,32557,25215,46252032,65.86,
1763116412.221614,1,32251,24928,46186496,65.86,
1763116412.471428,0,33961,26530,46186496,65.86,
1763116412.471509,5,34424,26853,46022656,65.86,
1763116412.471490,4,34346,27004,46252032,65.86,
1763116412.471499,2,34267,26870,46481408,65.86,
1763116412.471537,1,34000,26677,46186496,65.86,
1763116412.471627,3,33775,26306,46006272,65.86,
1763116412.721352,0,35949,28518,46186496,65.86,
1763116412.721450,1,35963,28640,46186496,65.86,
1763116412.721465,3,35760,28291,46006272,65.86,
1763116412.721470,4,36219,28877,46252032,65.86,
1763116412.721494,5,36409,28838,46022656,65.86,
1763116412.721505,2,36211,28814,46481408,65.86,
1763116412.971343,3,37733,30264,46006272,65.86,
1763116412.971351,0,37947,30516,46186496,65.86,
1763116412.971405,4,38206,30864,46252032,65.86,
1763116412.971545,5,38385,30814,46022656,65.86,
1763116412.971563,1,37993,30670,46186496,65.86,
1763116412.971578,2,38238,30841,46481408,65.86,
1763116413.221329,3,39728,32259,46006272,65.86,
1763116413.221398,2,40211,32814,46481408,65.86,
1763116413.221507,4,40249,32907,46252032,65.86,
