timestamp,worker_id,ops_total,analysis_ops,rss_bytes,system_cpu_percent,cpu_temperature_c
1763117353.891362,0,5,0,46153728,52.55,
1763117353.892969,1,5,0,46006272,52.55,
1763117353.895921,3,5,0,46170112,52.55,
1763117353.901764,2,5,0,46071808,52.55,
1763117354.133277,1,9,0,46039040,52.55,
1763117354.136076,0,9,0,46186496,52.55,
1763117354.139555,3,9,0,46219264,52.55,
1763117354.150560,2,9,0,46104576,52.55,
1763117354.364431,1,13,0,46039040,52.55,
1763117354.372019,3,13,0,46219264,52.55,
1763117354.372918,0,13,0,46186496,52.55,
1763117354.383367,2,13,0,46104576,52.55,
1763117354.607631,2,17,1,46104576,52.55,
1763117354.641307,1,18,1,46039040,52.55,
1763117354.644037,3,18,1,46219264,52.55,
1763117354.647205,0,18,1,46186496,52.55,
1763117354.860263,1,22,5,46039040,52.55,
1763117354.864604,3,22,5,46219264,52.55,
1763117354.868976,0,22,5,46186496,52.55,
1763117354.884538,2,22,6,46104576,52.55,
1763117355.135837,1,27,10,46039040,52.55,
1763117355.138946,3,27,10,46219264,52.55,
1763117355.142764,0,27,10,46186496,52.55,
1763117355.159457,2,27,11,46104576,52.55,
1763117355.361700,0,31,14,46186496,52.55,
1763117355.364175,3,31,14,46219264,52.55,
1763117355.375771,2,31,15,46104576,52.55,
1763117355.407459,1,32,15,46039040,52.55,
1763117355.632983,1,36,19,46039040,52.55,
1763117355.648938,0,36,19,46186496,52.55,
1763117355.656948,3,36,19,46219264,52.55,
1763117355.669716,2,36,20,46104576,52.55,
1763117355.862504,1,40,23,46039040,52.55,
1763117355.885805,0,40,23,46186496,52.55,
1763117355.887789,3,40,23,46219264,52.55,
1763117355.908682,2,40,24,46104576,52.55,
1763117356.107968,0,44,27,46186496,52.55,
1763117356.113426,3,44,27,46252032,52.55,
1763117356.139488,1,45,28,46039040,52.55,
1763117356.140472,2,44,28,46104576,52.55,
1763117356.356450,2,48,32,46104576,52.55,
1763117356.375195,0,49,32,46219264,52.55,
1763117356.381239,3,49,32,46252032,52.55,
1763117356.407194,1,50,33,46039040,52.55,
1763117356.612591,0,53,36,46219264,52.55,
1763117356.616473,3,53,36,46252032,52.55,
1763117356.641576,1,54,37,46039040,52.55,
1763117356.646078,2,53,37,46104576,52.55,
1763117356.875002,2,57,41,46104576,52.55,
1763117356.875263,1,58,41,46039040,52.55,
1763117356.896417,0,58,41,46219264,52.55,
1763117356.898214,3,58,41,46252032,52.55,
1763117357.114684,0,62,45,46219264,52.55,
1763117357.120476,3,62,45,46252032,52.55,
1763117357.148587,1,63,46,46039040,52.55,
1763117357.156983,2,62,46,46120960,52.55,
1763117357.361672,1,67,50,46039040,52.55,
1763117357.372469,2,66,50,46120960,52.55,
1763117357.378464,0,67,50,46219264,52.55,
1763117357.387741,3,67,50,46252032,52.55,
1763117357.623085,1,72,55,46039040,52.55,
1763117357.632619,0,72,55,46219264,52.55,
1763117357.640627,2,71,55,46120960,52.55,
1763117357.652947,3,72,55,46252032,52.55,
1763117357.863876,3,76,59,46252032,52.55,
1763117357.885005,1,77,60,46039040,52.55,
1763117357.887894,0,77,60,46219264,52.55,
1763117357.905765,2,76,60,46120960,52.55,
1763117358.115635,2,80,64,46120960,52.55,
1763117358.126579,3,81,64,46252032,52.55,
1763117358.144148,0,82,65,46219264,52.55,
1763117358.146716,1,82,65,46039040,52.55,
1763117358.357909,1,86,69,46039040,52.55,
1763117358.382853,2,85,69,46120960,52.55,
1763117358.391536,3,86,69,46252032,52.55,
1763117358.405398,0,87,70,46219264,52.55,
1763117358.608175,3,90,73,46252032,52.55,
1763117358.623012,0,91,74,46219264,52.55,
1763117358.628293,1,91,74,46039040,52.55,
1763117358.654961,2,90,74,46120960,52.55,
