timestamp,worker_id,ops_total,analysis_ops,rss_bytes,system_cpu_percent
1763269041.094891,7,26,0,48185344,84.98
1763269041.095006,5,26,0,48185344,84.98
1763269041.095237,4,27,0,48185344,84.98
1763269041.096308,3,26,0,48185344,84.98
1763269041.096464,6,25,0,48185344,84.98
1763269041.098866,1,26,0,48185344,84.98
1763269041.100782,2,27,0,48185344,84.98
1763269041.102863,0,28,0,48185344,84.98
1763269041.344654,2,52,0,48218112,84.98
1763269041.345995,4,53,0,48218112,84.98
1763269041.346474,7,52,0,48218112,84.98
1763269041.347518,0,53,0,48218112,84.98
1763269041.348310,6,52,0,48218112,84.98
1763269041.349722,5,52,0,48218112,84.98
1763269041.353088,3,53,0,48218112,84.98
1763269041.354928,1,53,0,48218112,84.98
1763269041.595794,5,78,0,48218112,84.98
1763269041.597305,1,79,0,48218112,84.98
1763269041.598443,6,78,0,48234496,84.98
1763269041.598749,7,78,0,48234496,84.98
1763269041.598900,0,81,0,48234496,84.98
1763269041.598963,2,78,0,48234496,84.98
1763269041.600823,4,79,0,48234496,84.98
1763269041.602931,3,79,0,48234496,84.98
1763269041.845073,0,107,1,48250880,84.98
1763269041.846119,6,105,1,48250880,84.98
1763269041.847176,3,104,1,48250880,84.98
1763269041.848160,7,105,1,48250880,84.98
1763269041.848566,2,104,1,48250880,84.98
1763269041.848637,5,105,1,48250880,84.98
1763269041.849143,1,106,1,48250880,84.98
1763269041.852212,4,105,1,48250880,84.98
1763269042.095423,6,131,27,48267264,84.98
1763269042.097025,1,133,28,48267264,84.98
1763269042.097245,4,130,26,48267264,84.98
1763269042.098608,5,131,27,48267264,84.98
1763269042.100343,3,131,28,48267264,84.98
1763269042.101866,2,131,28,48267264,84.98
1763269042.101934,0,134,28,48283648,84.98
1763269042.103595,7,133,29,48283648,84.98
1763269042.345484,6,158,54,48283648,84.98
1763269042.345666,4,157,53,48283648,84.98
1763269042.345850,3,156,53,48283648,84.98
1763269042.348107,1,160,55,48283648,84.98
1763269042.348336,2,158,55,48283648,84.98
