timestamp,worker_id,ops_total,analysis_ops,rss_bytes,system_cpu_percent
1763267927.645460,0,1758,0,48185344,60.33
1763267927.645560,5,1731,0,48185344,60.33
1763267927.645604,2,1708,0,48185344,60.33
1763267927.645665,6,1694,0,48185344,60.33
1763267927.645718,3,1721,0,48185344,60.33
1763267927.645758,4,1712,0,48185344,60.33
1763267927.645849,1,1752,0,48185344,60.33
1763267927.646226,7,1660,0,48185344,60.33
1763267927.895472,6,3371,0,48185344,60.33
1763267927.895504,3,3435,0,48185344,60.33
1763267927.895558,0,3447,0,48185344,60.33
1763267927.895591,5,3399,0,48185344,60.33
1763267927.895623,7,3356,0,48185344,60.33
1763267927.895651,1,3493,0,48185344,60.33
1763267927.895684,2,3381,0,48185344,60.33
1763267927.895712,4,3407,0,48185344,60.33
1763267928.145427,5,5110,0,48185344,60.33
1763267928.145471,6,5083,0,48185344,60.33
1763267928.145502,0,5128,0,48185344,60.33
1763267928.145558,1,5185,0,48185344,60.33
1763267928.145590,3,5150,0,48185344,60.33
1763267928.145630,7,4994,0,48185344,60.33
1763267928.145696,4,5092,0,48185344,60.33
1763267928.145725,2,5072,0,48185344,60.33
1763267928.395459,6,6809,1,48185344,60.33
1763267928.395494,3,6881,1,48185344,60.33
1763267928.395538,0,6824,1,48185344,60.33
1763267928.395599,1,6903,1,48185344,60.33
1763267928.395634,5,6887,1,48185344,60.33
1763267928.395691,2,6781,1,48185344,60.33
1763267928.395724,7,6696,1,48185344,60.33
1763267928.395765,4,6759,1,48185344,60.33
1763267928.645424,0,8527,1704,48185344,60.33
1763267928.645456,7,8363,1668,48185344,60.33
1763267928.645496,1,8583,1681,48185344,60.33
1763267928.645552,4,8406,1648,48185344,60.33
1763267928.645688,2,8447,1667,48185344,60.33
1763267928.645715,5,8612,1726,48185344,60.33
1763267928.645835,3,8549,1669,48185344,60.33
1763267928.645864,6,8502,1694,48185344,60.33
1763267928.895431,5,10253,3367,48185344,60.33
1763267928.895454,0,10155,3332,48185344,60.33
1763267928.895496,1,10228,3326,48185344,60.33
1763267928.895580,6,10196,3388,48185344,60.33
1763267928.895636,2,10098,3318,48185344,60.33
1763267928.895666,4,10029,3271,48185344,60.33
1763267928.895691,7,9971,3276,48185344,60.33
1763267928.895792,3,10251,3371,48185344,60.33
1763267929.145412,0,11844,5021,48185344,60.33
1763267929.145441,7,11681,4986,48185344,60.33
1763267929.145544,5,11914,5028,48185344,60.33
1763267929.145605,2,11759,4979,48185344,60.33
1763267929.145634,3,11915,5035,48185344,60.33
1763267929.145655,1,11983,5081,48185344,60.33
1763267929.145683,4,11738,4980,48185344,60.33
1763267929.145802,6,11846,5038,48185344,60.33
1763267929.395469,5,13546,6660,48185344,60.33
1763267929.395539,1,13658,6756,48185344,60.33
1763267929.395581,0,13516,6693,48185344,60.33
1763267929.395613,7,13327,6632,48185344,60.33
1763267929.395649,2,13476,6696,48185344,60.33
1763267929.395756,4,13465,6707,48185344,60.33
1763267929.395798,6,13521,6713,48185344,60.33
1763267929.395924,3,13572,6692,48185344,60.33
1763267929.645469,1,15348,8446,48185344,60.33
1763267929.645499,0,15226,8403,48185344,60.33
1763267929.645529,7,15033,8338,48185344,60.33
1763267929.645556,6,15152,8344,48185344,60.33
1763267929.645620,2,15130,8350,48185344,60.33
1763267929.645654,5,15187,8301,48185344,60.33
1763267929.645708,4,15164,8406,48185344,60.33
1763267929.645805,3,15255,8375,48185344,60.33
1763267929.895433,0,16855,10032,48185344,60.33
1763267929.895464,7,16633,9938,48185344,60.33
1763267929.895494,6,16821,10013,48185344,60.33
1763267929.895557,1,17041,10139,48185344,60.33
1763267929.895612,3,16919,10039,48185344,60.33
1763267929.895644,2,16774,9994,48185344,60.33
1763267929.895670,4,16825,10067,48185344,60.33
1763267929.895761,5,16876,9990,48185344,60.33
1763267930.145456,6,18481,11673,48185344,60.33
1763267930.145519,4,18503,11745,48185344,60.33
1763267930.145544,3,18573,11693,48185344,60.33
1763267930.145573,5,18565,11679,48185344,60.33
1763267930.145611,0,18567,11744,48185344,60.33
1763267930.145640,2,18416,11636,48185344,60.33
1763267930.145713,7,18304,11609,48185344,60.33
1763267930.145779,1,18702,11800,48185344,60.33
1763267930.395452,0,20226,13403,48185344,60.33
1763267930.395484,7,19956,13261,48185344,60.33
1763267930.395561,3,20251,13371,48185344,60.33
1763267930.395599,6,20151,13343,48185344,60.33
1763267930.395738,5,20310,13424,48185344,60.33
1763267930.395767,1,20416,13514,48185344,60.33
1763267930.395828,2,20085,13305,48185344,60.33
1763267930.395850,4,20175,13417,48185344,60.33
1763267930.645462,5,21995,15109,48185344,60.33
1763267930.645508,1,22038,15136,48185344,60.33
1763267930.645581,3,21922,15042,48185344,60.33
1763267930.645610,7,21591,14896,48185344,60.33
1763267930.645641,2,21737,14957,48185344,60.33
1763267930.645676,0,21849,15026,48185344,60.33
