timestamp,worker_id,ops_total,analysis_ops,rss_bytes,system_cpu_percent
1763267757.594412,4,476,0,46284800,79.33
1763267757.594495,0,502,0,46284800,79.33
1763267757.594578,1,513,0,46284800,79.33
1763267757.594628,3,498,0,46284800,79.33
1763267757.594791,2,465,0,46284800,79.33
1763267757.594980,5,503,0,46284800,79.33
1763267757.844294,1,1040,0,46284800,79.33
1763267757.844338,3,999,0,46284800,79.33
1763267757.844560,5,1009,0,46284800,79.33
1763267757.844608,2,990,0,46284800,79.33
1763267757.844737,4,1002,0,46284800,79.33
1763267757.844833,0,994,0,46284800,79.33
1763267758.094347,0,1515,0,46284800,79.33
1763267758.094386,1,1550,0,46284800,79.33
1763267758.094441,3,1489,0,46284800,79.33
1763267758.094568,5,1508,0,46284800,79.33
1763267758.094658,2,1513,0,46284800,79.33
1763267758.094713,4,1514,0,46284800,79.33
1763267758.344394,3,1997,1,46284800,79.33
1763267758.344508,1,2027,1,46284800,79.33
1763267758.344590,4,2004,1,46284800,79.33
1763267758.344661,2,2074,1,46284800,79.33
1763267758.344708,0,2032,1,46284800,79.33
1763267758.344754,5,2030,1,46284800,79.33
1763267758.594400,5,2471,442,46284800,79.33
1763267758.594481,4,2449,446,46284800,79.33
1763267758.594597,1,2477,451,46284800,79.33
1763267758.594685,3,2453,457,46284800,79.33
1763267758.594763,0,2471,440,46284800,79.33
1763267758.594830,2,2511,438,46284800,79.33
1763267758.844379,3,2946,950,46284800,79.33
1763267758.844557,1,2966,940,46284800,79.33
1763267758.844603,2,3042,969,46284800,79.33
1763267758.844685,0,2991,960,46284800,79.33
1763267758.844751,4,2994,991,46284800,79.33
1763267758.844814,5,2976,947,46284800,79.33
1763267759.094427,3,3466,1470,46284800,79.33
1763267759.094573,5,3502,1473,46284800,79.33
1763267759.094621,1,3494,1468,46284800,79.33
1763267759.094696,0,3526,1495,46284800,79.33
1763267759.094753,4,3478,1475,46284800,79.33
1763267759.094820,2,3525,1452,46284800,79.33
1763267759.344388,1,4013,1987,46284800,79.33
1763267759.344480,0,4004,1973,46284800,79.33
1763267759.344544,3,3981,1985,46284800,79.33
1763267759.344626,5,4024,1995,46284800,79.33
1763267759.344704,2,4039,1966,46284800,79.33
1763267759.344776,4,4018,2015,46284800,79.33
1763267759.594301,0,4525,2494,46284800,79.33
1763267759.594449,4,4508,2505,46284800,79.33
1763267759.594619,1,4533,2507,46284800,79.33
1763267759.594658,2,4536,2463,46284800,79.33
1763267759.594789,3,4521,2525,46284800,79.33
1763267759.594880,5,4545,2516,46284800,79.33
1763267759.844322,4,5011,3008,46284800,79.33
1763267759.844431,0,5063,3032,46284800,79.33
1763267759.844498,2,5063,2990,46284800,79.33
1763267759.844554,3,5057,3061,46284800,79.33
1763267759.844620,1,5041,3015,46284800,79.33
1763267759.844675,5,5017,2988,46284800,79.33
1763267760.094253,0,5622,3591,46284800,79.33
1763267760.094333,3,5566,3570,46284800,79.33
1763267760.094433,1,5530,3504,46284800,79.33
1763267760.094624,4,5538,3535,46284800,79.33
1763267760.094780,2,5575,3502,46284800,79.33
1763267760.094945,5,5509,3480,46284800,79.33
1763267760.344227,0,6171,4140,46284800,79.33
1763267760.344485,1,6086,4060,46284800,79.33
1763267760.344559,2,6085,4012,46284800,79.33
