timestamp,worker_id,ops_total,analysis_ops,rss_bytes,system_cpu_percent,cpu_temperature_c
1763116760.585149,0,387,346,45973504,99.95,
1763116760.588669,4,394,353,46120960,99.95,
1763116760.590737,5,391,349,46219264,99.95,
1763116760.591856,2,391,350,45989888,99.95,
1763116760.597326,1,395,353,46219264,99.95,
1763116760.598052,6,392,351,46088192,99.95,
1763116760.598914,3,393,351,45891584,99.95,
1763116760.602193,9,395,353,46055424,99.95,
1763116760.603571,8,391,350,46350336,99.95,
1763116760.835848,0,399,358,45973504,99.95,
1763116760.836220,8,402,361,46350336,99.95,
1763116760.836606,7,405,362,45973504,99.95,
1763116760.837877,3,404,362,45891584,99.95,
1763116760.840840,5,403,361,46219264,99.95,
1763116760.842466,2,403,362,45989888,99.95,
1763116760.842486,4,406,365,46120960,99.95,
1763116760.846275,1,407,365,46219264,99.95,
1763116760.851594,6,404,363,46088192,99.95,
1763116760.856525,9,407,365,46055424,99.95,
1763116761.084836,7,417,374,45973504,99.95,
1763116761.086788,0,411,370,45973504,99.95,
1763116761.092371,9,418,376,46055424,99.95,
1763116761.094886,3,416,374,45891584,99.95,
1763116761.095119,8,414,373,46350336,99.95,
1763116761.095683,5,415,373,46219264,99.95,
1763116761.097220,1,419,377,46219264,99.95,
1763116761.098310,4,418,377,46120960,99.95,
1763116761.102745,2,415,374,45989888,99.95,
1763116761.112719,6,416,375,46088192,99.95,
1763116761.334193,2,426,385,45989888,99.95,
1763116761.339871,7,429,386,45973504,99.95,
1763116761.342824,0,423,382,45973504,99.95,
1763116761.343882,9,430,388,46055424,99.95,
1763116761.348475,1,431,389,46219264,99.95,
1763116761.349052,5,427,385,46219264,99.95,
1763116761.351645,3,428,386,45891584,99.95,
1763116761.351722,8,426,385,46350336,99.95,
1763116761.351953,4,430,389,46120960,99.95,
1763116761.365525,6,428,387,46088192,99.95,
1763116761.582470,2,438,397,45989888,99.95,
1763116761.585497,0,434,393,45973504,99.95,
1763116761.586464,5,438,396,46219264,99.95,
1763116761.586617,3,439,397,45891584,99.95,
1763116761.590633,7,441,398,45973504,99.95,
1763116761.596644,9,442,400,46055424,99.95,
1763116761.597938,6,439,398,46088192,99.95,
1763116761.600041,1,443,401,46219264,99.95,
1763116761.602339,4,442,401,46120960,99.95,
1763116761.602478,8,438,397,46350336,99.95,
1763116761.833376,8,449,408,46350336,99.95,
1763116761.837260,2,450,409,45989888,99.95,
1763116761.839019,3,451,409,45891584,99.95,
1763116761.840930,5,450,408,46219264,99.95,
1763116761.842031,0,446,405,45973504,99.95,
1763116761.846056,7,453,410,45989888,99.95,
1763116761.847335,6,451,410,46088192,99.95,
1763116761.850809,1,455,413,46219264,99.95,
1763116761.850851,4,454,413,46120960,99.95,
1763116761.854130,9,454,412,46055424,99.95,
1763116762.086280,2,462,421,45989888,99.95,
1763116762.088939,0,457,416,45973504,99.95,
1763116762.091657,5,462,420,46219264,99.95,
1763116762.094801,9,465,423,46055424,99.95,
1763116762.095292,4,465,424,46120960,99.95,
1763116762.095301,1,466,424,46219264,99.95,
1763116762.095546,3,463,421,45891584,99.95,
1763116762.100826,8,461,420,46350336,99.95,
1763116762.105871,7,464,421,45989888,99.95,
1763116762.107378,6,463,422,46088192,99.95,
1763116762.333607,0,468,427,45973504,99.95,
1763116762.334119,8,471,430,46350336,99.95,
1763116762.334167,7,474,431,45989888,99.95,
1763116762.339564,5,472,430,46219264,99.95,
1763116762.340713,1,477,435,46219264,99.95,
1763116762.345619,9,476,434,46055424,99.95,
1763116762.346185,3,474,432,45891584,99.95,
1763116762.348586,6,473,432,46088192,99.95,
1763116762.356034,2,474,433,45989888,99.95,
1763116762.357072,4,476,435,46120960,99.95,
1763116762.585487,4,486,445,46120960,99.95,
1763116762.588483,1,487,445,46219264,99.95,
1763116762.589504,8,482,441,46350336,99.95,
1763116762.596332,2,484,443,45989888,99.95,
1763116762.600791,5,483,441,46219264,99.95,
1763116762.600920,7,485,442,45989888,99.95,
1763116762.601448,0,479,438,45973504,99.95,
1763116762.601853,9,486,444,46055424,99.95,
1763116762.603420,3,484,442,45891584,99.95,
1763116762.611834,6,484,443,46088192,99.95,
1763116762.833104,7,496,453,45989888,99.95,
1763116762.835268,0,490,449,45973504,99.95,
1763116762.836043,5,494,452,46219264,99.95,
1763116762.837784,3,495,453,45891584,99.95,
1763116762.839825,4,498,457,46137344,99.95,
1763116762.845394,1,499,457,46219264,99.95,
1763116762.850294,8,494,453,46350336,99.95,
1763116762.852239,2,496,455,45989888,99.95,
1763116762.857592,9,498,456,46055424,99.95,
1763116762.864124,6,496,455,46088192,99.95,
1763116763.084759,0,502,460,45973504,99.95,
1763116763.089646,8,505,463,46350336,99.95,
1763116763.092150,7,508,464,46006272,99.95,
1763116763.093960,4,510,468,46137344,99.95,
1763116763.094064,5,506,463,46219264,99.95,
1763116763.094627,2,507,465,46006272,99.95,
1763116763.099280,3,507,464,45891584,99.95,
1763116763.102390,1,511,468,46219264,99.95,
1763116763.103036,6,507,465,46088192,99.95,
1763116763.103217,9,509,466,46071808,99.95,
1763116763.339590,9,520,466,46071808,99.95,
1763116763.340569,3,518,464,45891584,99.95,
1763116763.340633,1,522,468,46219264,99.95,
1763116763.341001,8,517,463,46350336,99.95,
1763116763.341488,0,514,460,45973504,99.95,
1763116763.342751,7,520,464,46006272,99.95,
1763116763.344659,4,522,468,46137344,99.95,
1763116763.345018,5,518,463,46219264,99.95,
1763116763.346540,2,519,465,46006272,99.95,
1763116763.359111,6,519,465,46088192,99.95,
1763116763.582963,7,531,464,46006272,99.95,
1763116763.585670,3,529,464,45891584,99.95,
1763116763.584392,1,533,468,46219264,99.95,
1763116763.586123,2,530,465,46006272,99.95,
1763116763.591832,0,526,460,45973504,99.95,
1763116763.594821,4,534,468,46137344,99.95,
1763116763.597796,9,532,466,46071808,99.95,
1763116763.599944,5,530,463,46219264,99.95,
1763116763.602784,8,529,463,46350336,99.95,
1763116763.617919,6,531,465,46088192,99.95,
1763116763.837401,8,540,463,46350336,99.95,
1763116763.838973,2,542,465,46006272,99.95,
1763116763.840493,7,543,464,46006272,99.95,
1763116763.841473,3,541,464,45891584,99.95,
1763116763.842348,1,545,468,46219264,99.95,
1763116763.848179,5,542,463,46219264,99.95,
1763116763.848622,9,544,466,46071808,99.95,
1763116763.848849,6,542,465,46088192,99.95,
1763116763.849038,0,538,460,45973504,99.95,
1763116763.851180,4,546,468,46137344,99.95,
1763116764.083275,4,557,468,46137344,99.95,
1763116764.086669,0,549,460,45973504,99.95,
1763116764.086652,5,553,463,46219264,99.95,
1763116764.087228,2,554,465,46006272,99.95,
1763116764.089711,8,552,463,46350336,99.95,
1763116764.094274,7,555,464,46006272,99.95,
1763116764.097248,3,553,464,45891584,99.95,
1763116764.100688,1,557,468,46219264,99.95,
1763116764.101112,6,554,465,46088192,99.95,
1763116764.102719,9,556,466,46071808,99.95,
