timestamp,worker_id,ops_total,analysis_ops,rss_bytes,system_cpu_percent,cpu_temperature_c
1763116527.629088,0,1606,0,46071808,30.55,
1763116527.879138,0,3641,0,46104576,30.55,
1763116528.129129,0,5652,0,46104576,30.55,
1763116528.379165,0,7884,1,46104576,30.55,
1763116528.629055,0,10336,2453,46137344,30.55,
1763116528.879045,0,12930,5047,46137344,30.55,
1763116529.128978,0,15699,7816,46137344,30.55,
1763116529.379119,0,18495,10612,46137344,30.55,
1763116529.629051,0,21129,13246,46137344,30.55,
1763116529.879037,0,23931,16048,46137344,30.55,
1763116530.129030,0,26677,18794,46137344,30.55,
1763116530.378970,0,29482,21599,46137344,30.55,
1763116530.629008,0,32267,24384,46137344,30.55,
1763116530.879030,0,35012,27129,46137344,30.55,
1763116531.129078,0,37743,29860,46137344,30.55,
1763116531.379014,0,40440,32557,46137344,30.55,
1763116531.629052,0,43251,35368,46137344,30.55,
1763116531.879035,0,46079,38196,46137344,30.55,
1763116532.129016,0,48945,41062,46137344,30.55,
1763116532.379108,0,51738,43855,46137344,30.55,
1763116532.629037,0,54549,46666,46137344,30.55,
1763116532.879156,0,57327,49444,46137344,30.55,
1763116533.129105,0,60099,52216,46137344,30.55,
1763116533.379063,0,62770,54887,46137344,30.55,
1763116533.629048,0,65589,57706,46137344,30.55,
1763116533.879089,0,68421,60538,46137344,30.55,
1763116534.129035,0,71238,63355,46137344,30.55,
1763116534.379051,0,74011,66128,46137344,30.55,
1763116534.629022,0,76808,68925,46137344,30.55,
1763116534.879020,0,79634,71751,46137344,30.55,
1763116535.129234,0,82394,74511,46137344,30.55,
1763116535.379101,0,85130,77247,46137344,30.55,
1763116535.629119,0,87822,79939,46137344,30.55,
1763116535.879034,0,90609,82726,46137344,30.55,
1763116536.129033,0,93395,85512,46137344,30.55,
1763116536.379046,0,96206,88323,46137344,30.55,
1763116536.629021,0,99029,91146,46137344,30.55,
1763116536.879055,0,101818,93935,46137344,30.55,
1763116537.129047,0,104629,96746,46137344,30.55,
1763116537.379043,0,107442,99559,46137344,30.55,
1763116537.629172,0,110240,102357,46137344,30.55,
1763116537.879041,0,113010,105127,46137344,30.55,
1763116538.129044,0,115804,107921,46137344,30.55,
1763116538.379076,0,118610,110726,46137344,30.55,
1763116538.629108,0,121410,110726,46137344,30.55,
1763116538.879064,0,124220,110726,46137344,30.55,
1763116539.129066,0,127089,110726,46137344,30.55,
1763116539.379064,0,129911,110726,46137344,30.55,
