timestamp,worker_id,ops_total,analysis_ops,rss_bytes,system_cpu_percent
1763268817.236513,2,1,1,45481984,98.48
1763268817.256498,3,1,1,45481984,98.48
1763268817.283198,0,1,1,45481984,98.48
1763268817.287433,6,1,1,45481984,98.48
1763268817.290654,4,1,1,45481984,98.48
1763268817.291080,1,1,1,45481984,98.48
1763268817.291698,7,1,1,45481984,98.48
1763268817.294516,5,1,1,45481984,98.48
1763268817.309175,8,1,1,45498368,98.48
1763268817.314740,9,1,1,45498368,98.48
1763268820.166231,2,2,2,45498368,98.48
1763268820.177695,5,2,2,45498368,98.48
1763268820.205234,4,2,2,45498368,98.48
1763268820.220574,3,2,2,45498368,98.48
1763268820.246101,8,2,2,45498368,98.48
1763268820.253516,1,2,2,45498368,98.48
1763268820.270856,0,2,2,45498368,98.48
1763268820.280299,6,2,2,45498368,98.48
1763268820.288328,9,2,2,45498368,98.48
1763268820.308914,7,2,2,45498368,98.48
1763268823.092946,2,3,3,45514752,98.48
1763268823.095584,5,3,3,45514752,98.48
1763268823.148649,4,3,3,45514752,98.48
1763268823.157606,8,3,3,45514752,98.48
1763268823.182634,6,3,3,45514752,98.48
1763268823.194489,3,3,3,45514752,98.48
1763268823.238058,0,3,3,45514752,98.48
1763268823.243489,9,3,3,45514752,98.48
1763268823.244204,1,3,3,45514752,98.48
1763268823.301083,7,3,3,45514752,98.48
1763268826.076447,3,4,3,45514752,98.48
1763268826.093621,5,4,3,45514752,98.48
1763268826.105265,2,4,3,45514752,98.48
1763268826.129780,8,4,3,45514752,98.48
1763268826.156205,4,4,3,45514752,98.48
1763268826.199441,6,4,3,45514752,98.48
1763268826.230706,0,4,3,45514752,98.48
1763268826.243381,7,4,3,45514752,98.48
1763268826.277178,1,4,3,45514752,98.48
1763268826.278666,9,4,3,45514752,98.48
1763268829.051077,3,5,3,45514752,98.48
1763268829.081714,5,5,3,45514752,98.48
1763268829.090215,8,5,3,45514752,98.48
1763268829.104933,4,5,3,45514752,98.48
1763268829.105631,2,5,3,45514752,98.48
1763268829.144287,6,5,3,45514752,98.48
1763268829.146281,0,5,3,45514752,98.48
1763268829.148063,7,5,3,45514752,98.48
1763268829.152007,9,5,3,45514752,98.48
1763268829.154080,1,5,3,45514752,98.48
