timestamp,worker_id,ops_total,analysis_ops,rss_bytes,system_cpu_percent
1763267156.375560,6,425,0,42696704,62.28
1763267156.375670,2,457,0,42696704,62.28
1763267156.375749,5,427,0,42696704,62.28
1763267156.375784,9,438,0,42696704,62.28
1763267156.375883,7,442,0,42696704,62.28
1763267156.376026,1,418,0,42696704,62.28
1763267156.376066,4,421,0,42696704,62.28
1763267156.376283,8,429,0,42696704,62.28
1763267156.376355,3,434,0,42696704,62.28
1763267156.376437,0,434,0,42696704,62.28
1763267156.625462,1,894,0,42696704,62.28
1763267156.625545,9,921,0,42696704,62.28
1763267156.625582,6,881,0,42696704,62.28
1763267156.625630,2,899,0,42696704,62.28
1763267156.625720,8,911,0,42696704,62.28
1763267156.625740,0,915,0,42696704,62.28
1763267156.625845,4,880,0,42696704,62.28
1763267156.625986,3,896,0,42696704,62.28
1763267156.626118,7,920,0,42696704,62.28
1763267156.626425,5,884,0,42696704,62.28
1763267156.875468,2,1344,0,42696704,62.28
1763267156.875569,9,1364,0,42696704,62.28
1763267156.875593,1,1348,0,42696704,62.28
1763267156.875613,0,1358,0,42696704,62.28
1763267156.875650,6,1347,0,42696704,62.28
1763267156.875765,8,1373,0,42696704,62.28
1763267156.875813,7,1359,0,42696704,62.28
1763267156.875894,4,1361,0,42696704,62.28
1763267156.875929,3,1365,0,42696704,62.28
1763267156.876750,5,1331,0,42696704,62.28
1763267157.125496,6,1818,1,42696704,62.28
1763267157.125536,7,1785,1,42696704,62.28
1763267157.125586,1,1818,1,42696704,62.28
1763267157.125704,3,1818,1,42696704,62.28
1763267157.125852,4,1809,1,42696704,62.28
1763267157.125975,0,1846,1,42696704,62.28
1763267157.126031,5,1789,1,42696704,62.28
1763267157.126101,8,1856,1,42696704,62.28
1763267157.126187,2,1798,1,42696704,62.28
1763267157.126208,9,1825,1,42696704,62.28
1763267157.375491,2,2258,461,42713088,62.28
1763267157.375558,7,2223,439,42713088,62.28
1763267157.375599,3,2275,458,42713088,62.28
1763267157.375635,4,2267,459,42713088,62.28
1763267157.375662,6,2268,451,42713088,62.28
1763267157.375710,8,2339,484,42713088,62.28
1763267157.375768,0,2304,459,42713088,62.28
1763267157.375826,5,2248,460,42713088,62.28
1763267157.375915,9,2288,464,42713088,62.28
1763267157.376897,1,2264,447,42713088,62.28
1763267157.625439,2,2703,906,42713088,62.28
1763267157.625661,3,2717,900,42713088,62.28
1763267157.625695,7,2686,902,42713088,62.28
1763267157.625742,5,2714,926,42713088,62.28
1763267157.625835,4,2701,893,42713088,62.28
1763267157.625943,0,2741,896,42713088,62.28
1763267157.625973,9,2740,916,42713088,62.28
1763267157.626013,8,2798,943,42713088,62.28
1763267157.626141,6,2727,910,42713088,62.28
1763267157.626201,1,2712,895,42713088,62.28
1763267157.875695,1,3145,1328,42713088,62.28
1763267157.875813,2,3147,1350,42713088,62.28
1763267157.876036,9,3189,1365,42713088,62.28
1763267157.876085,3,3151,1334,42713088,62.28
1763267157.876130,5,3154,1366,42713088,62.28
1763267157.876172,8,3245,1390,42713088,62.28
1763267157.876266,4,3150,1342,42713088,62.28
1763267157.876323,0,3212,1367,42713088,62.28
1763267157.876381,7,3138,1354,42713088,62.28
1763267157.876580,6,3183,1366,42713088,62.28
1763267158.125596,6,3626,1809,42713088,62.28
1763267158.125719,2,3571,1774,42713088,62.28
1763267158.125822,3,3549,1732,42713088,62.28
1763267158.125881,4,3564,1756,42713088,62.28
1763267158.125951,8,3661,1806,42713088,62.28
1763267158.126012,7,3537,1753,42713088,62.28
1763267158.126100,5,3577,1789,42713088,62.28
1763267158.126330,1,3563,1746,42713088,62.28
1763267158.126608,0,3613,1768,42713088,62.28
1763267158.126690,9,3630,1806,42713088,62.28
1763267158.375532,1,4014,2197,42713088,62.28
1763267158.375585,5,3994,2206,42713088,62.28
1763267158.375699,0,4031,2186,42713088,62.28
1763267158.375874,7,3959,2175,42713088,62.28
1763267158.375964,2,4008,2211,42713088,62.28
1763267158.376015,3,3991,2174,42713088,62.28
1763267158.376061,8,4035,2180,42713088,62.28
1763267158.376134,6,4060,2243,42713088,62.28
1763267158.376198,9,4061,2237,42713088,62.28
1763267158.376374,4,3975,2167,42713088,62.28
1763267158.625685,6,4515,2698,42713088,62.28
1763267158.625740,2,4474,2677,42713088,62.28
1763267158.625861,3,4450,2633,42713088,62.28
1763267158.625894,7,4397,2613,42713088,62.28
1763267158.625975,9,4497,2673,42713088,62.28
1763267158.626073,5,4415,2627,42713088,62.28
1763267158.626110,4,4406,2598,42713088,62.28
1763267158.626139,1,4476,2659,42713088,62.28
1763267158.626275,0,4484,2639,42713088,62.28
1763267158.626395,8,4498,2643,42713088,62.28
1763267158.875494,1,4940,3123,42713088,62.28
1763267158.875556,7,4851,3067,42713088,62.28
1763267158.875695,2,4919,3122,42713088,62.28
1763267158.875793,0,4946,3101,42713088,62.28
1763267158.875872,4,4856,3048,42713088,62.28
1763267158.876105,6,4972,3155,42713088,62.28
1763267158.876214,5,4870,3082,42713088,62.28
1763267158.876276,8,4956,3101,42713088,62.28
1763267158.876332,9,4960,3136,42713088,62.28
1763267158.876481,3,4888,3071,42713088,62.28
1763267159.125826,7,5327,3543,42713088,62.28
1763267159.125909,4,5332,3524,42713088,62.28
1763267159.126029,2,5368,3571,42713088,62.28
1763267159.126138,0,5385,3540,42713088,62.28
1763267159.126206,1,5406,3589,42713088,62.28
1763267159.126669,8,5420,3565,42713088,62.28
1763267159.126733,3,5376,3559,42713088,62.28
1763267159.126795,6,5429,3612,42713088,62.28
1763267159.126890,5,5349,3561,42713088,62.28
1763267159.126944,9,5420,3596,42713088,62.28
1763267159.375596,1,5856,4039,42713088,62.28
1763267159.375684,3,5808,3991,42713088,62.28
1763267159.375749,7,5787,4003,42713088,62.28
1763267159.375785,6,5909,4092,42713088,62.28
1763267159.375830,0,5847,4002,42713088,62.28
1763267159.375991,5,5812,4024,42713088,62.28
1763267159.376102,8,5878,4023,42713088,62.28
1763267159.376133,4,5778,3970,42713088,62.28
1763267159.376192,9,5867,4043,42713088,62.28
1763267159.376744,2,5816,4019,42713088,62.28
1763267159.625541,9,6326,4502,42713088,62.28
1763267159.625591,6,6339,4522,42713088,62.28
1763267159.625789,1,6295,4478,42713088,62.28
1763267159.625831,0,6306,4461,42713088,62.28
1763267159.625878,2,6282,4485,42713088,62.28
1763267159.625989,7,6224,4440,42713088,62.28
1763267159.626014,4,6196,4388,42713088,62.28
1763267159.626060,5,6277,4489,42713088,62.28
1763267159.626094,8,6320,4465,42713088,62.28
1763267159.626177,3,6271,4454,42713088,62.28
1763267159.875581,7,6671,4887,42713088,62.28
1763267159.875633,2,6710,4913,42713088,62.28
1763267159.875727,6,6776,4959,42713088,62.28
1763267159.875760,5,6729,4941,42713088,62.28
1763267159.876061,0,6721,4876,42713088,62.28
1763267159.876100,8,6765,4910,42713088,62.28
1763267159.876174,4,6650,4842,42713088,62.28
1763267159.876258,1,6737,4920,42713088,62.28
1763267159.876322,3,6711,4894,42713088,62.28
1763267159.876379,9,6765,4941,42713088,62.28
1763267160.125510,1,7162,5345,42713088,62.28
1763267160.125573,7,7130,5346,42713088,62.28
1763267160.125626,3,7119,5302,42713088,62.28
1763267160.125692,6,7187,5370,42713088,62.28
1763267160.125739,2,7178,5381,42713088,62.28
1763267160.125977,4,7079,5271,42713088,62.28
1763267160.126026,5,7152,5364,42713088,62.28
1763267160.126158,0,7143,5298,42713088,62.28
1763267160.126334,8,7173,5318,42713088,62.28
1763267160.126635,9,7210,5386,42713088,62.28
1763267160.375466,7,7563,5779,42713088,62.28
1763267160.375579,1,7626,5809,42713088,62.28
1763267160.375911,0,7594,5749,42713088,62.28
1763267160.375980,3,7568,5751,42713088,62.28
1763267160.376071,2,7623,5826,42713088,62.28
1763267160.376178,6,7636,5819,42713088,62.28
1763267160.376237,8,7614,5759,42713088,62.28
1763267160.376288,4,7521,5713,42713088,62.28
1763267160.376434,9,7656,5832,42713088,62.28
1763267160.376503,5,7585,5797,42713088,62.28
1763267160.625541,1,8050,6233,42713088,62.28
1763267160.625645,0,8032,6187,42713088,62.28
1763267160.625732,8,8029,6174,42713088,62.28
1763267160.625765,5,7992,6204,42713088,62.28
1763267160.625817,2,8067,6270,42713088,62.28
1763267160.625953,3,7993,6176,42713088,62.28
1763267160.626156,6,8056,6239,42713088,62.28
1763267160.626281,4,7948,6140,42713088,62.28
1763267160.626532,9,8077,6253,42713088,62.28
1763267160.626781,7,8024,6240,42713088,62.28
1763267160.875533,7,8470,6686,42713088,62.28
1763267160.875934,9,8531,6707,42713088,62.28
1763267160.876000,2,8518,6721,42713088,62.28
1763267160.876063,0,8474,6629,42713088,62.28
1763267160.876097,4,8391,6583,42713088,62.28
1763267160.876128,1,8513,6696,42713088,62.28
1763267160.876190,3,8430,6613,42713088,62.28
1763267160.876216,6,8487,6670,42713088,62.28
1763267160.876746,5,8436,6648,42713088,62.28
1763267160.876886,8,8469,6614,42713088,62.28
1763267161.125485,7,8922,7138,42713088,62.28
1763267161.125552,1,8960,7143,42713088,62.28
1763267161.125617,0,8957,7112,42713088,62.28
1763267161.125677,9,8992,7168,42713088,62.28
1763267161.125707,2,8971,7174,42713088,62.28
1763267161.125757,6,8929,7112,42713088,62.28
1763267161.125854,5,8879,7091,42713088,62.28
1763267161.126050,3,8898,7081,42713088,62.28
1763267161.126175,4,8845,7037,42713088,62.28
1763267161.126880,8,8934,7079,42713088,62.28
1763267161.375495,9,9455,7631,42713088,62.28
1763267161.375689,5,9336,7548,42713088,62.28
1763267161.375737,6,9400,7583,42713088,62.28
1763267161.375784,4,9293,7485,42713088,62.28
1763267161.375873,2,9415,7618,42713088,62.28
1763267161.376015,0,9421,7576,42713088,62.28
1763267161.376148,7,9369,7585,42713088,62.28
1763267161.376217,1,9402,7585,42713088,62.28
1763267161.376275,3,9341,7524,42713088,62.28
1763267161.376425,8,9362,7507,42713088,62.28
1763267161.625451,2,9881,8084,42713088,62.28
1763267161.625484,3,9803,7986,42713088,62.28
1763267161.625531,4,9735,7927,42713088,62.28
1763267161.625646,6,9856,8039,42713088,62.28
1763267161.625701,9,9901,8077,42713088,62.28
1763267161.625982,8,9842,7987,42713088,62.28
1763267161.626118,7,9810,8026,42713088,62.28
1763267161.626244,1,9867,8050,42713088,62.28
1763267161.626447,0,9875,8030,42713088,62.28
1763267161.626507,5,9792,8004,42713088,62.28
1763267161.875482,9,10328,8504,42713088,62.28
1763267161.875585,2,10313,8516,42713088,62.28
1763267161.875628,1,10308,8491,42713088,62.28
1763267161.875695,7,10252,8468,42713088,62.28
