timestamp,worker_id,ops_total,analysis_ops,rss_bytes,system_cpu_percent
1763269310.055771,0,1,0,62996480,99.38
1763269310.070866,2,1,0,62996480,99.38
1763269310.076793,3,1,0,62996480,99.38
1763269310.083887,6,1,0,62996480,99.38
1763269310.084822,8,1,0,62996480,99.38
1763269310.088746,4,1,0,62996480,99.38
1763269310.096702,5,1,0,62996480,99.38
1763269310.099187,1,1,0,62996480,99.38
1763269310.111817,7,1,0,62996480,99.38
1763269310.112745,9,1,0,62996480,99.38
1763269310.512886,2,2,0,62996480,99.38
1763269310.521012,0,2,0,62996480,99.38
1763269310.524539,3,2,0,62996480,99.38
1763269310.525483,8,2,0,62996480,99.38
1763269310.533792,4,2,0,62996480,99.38
1763269310.535907,5,2,0,62996480,99.38
1763269310.542928,6,2,0,62996480,99.38
1763269310.554394,1,2,0,62996480,99.38
1763269310.557257,9,2,0,62996480,99.38
1763269310.568578,7,2,0,62996480,99.38
1763269310.924761,2,3,1,62996480,99.38
1763269310.963060,8,3,1,62996480,99.38
1763269310.970345,0,3,1,62996480,99.38
1763269310.977356,4,3,1,62996480,99.38
1763269310.994947,3,3,1,62996480,99.38
1763269310.995801,5,3,1,62996480,99.38
1763269311.002174,7,3,1,62996480,99.38
1763269311.002383,9,3,1,62996480,99.38
1763269311.005994,6,3,1,62996480,99.38
1763269311.010874,1,3,1,62996480,99.38
1763269311.389299,2,4,2,62996480,99.38
1763269311.410596,8,4,2,62996480,99.38
1763269311.413467,4,4,2,62996480,99.38
1763269311.425733,0,4,2,62996480,99.38
1763269311.438214,5,4,2,62996480,99.38
1763269311.439995,3,4,2,62996480,99.38
1763269311.447529,7,4,2,62996480,99.38
1763269311.451990,9,4,2,62996480,99.38
1763269311.454422,6,4,2,63062016,99.38
1763269311.464911,1,4,2,63062016,99.38
1763269311.822138,2,5,3,63062016,99.38
1763269311.860755,4,5,3,63062016,99.38
1763269311.862529,8,5,3,63062016,99.38
1763269311.872845,0,5,3,63062016,99.38
1763269311.889235,5,5,3,63062016,99.38
1763269311.889273,3,5,3,63062016,99.38
1763269311.890172,9,5,3,63062016,99.38
1763269311.902182,1,5,3,63062016,99.38
1763269311.906522,7,5,3,63062016,99.38
1763269311.917873,6,5,3,63062016,99.38
1763269312.297795,2,6,4,63062016,99.38
1763269312.301126,5,6,4,63062016,99.38
1763269312.304295,4,6,4,63062016,99.38
1763269312.305708,0,6,4,63062016,99.38
1763269312.326393,9,6,4,63062016,99.38
1763269312.352825,3,6,4,63062016,99.38
1763269312.363190,1,6,4,63062016,99.38
1763269312.372966,7,6,4,63062016,99.38
1763269312.373672,6,6,4,63062016,99.38
1763269312.383892,8,6,4,63062016,99.38
1763269312.741751,2,7,5,63062016,99.38
1763269312.741915,5,7,5,63062016,99.38
1763269312.754776,9,7,5,63062016,99.38
1763269312.758522,4,7,5,63062016,99.38
1763269312.758888,0,7,5,63062016,99.38
1763269312.801994,1,7,5,63062016,99.38
1763269312.810424,3,7,5,63062016,99.38
1763269312.818672,7,7,5,63062016,99.38
1763269312.834425,6,7,5,63062016,99.38
1763269312.835122,8,7,5,63062016,99.38
1763269313.172435,2,8,6,63062016,99.38
1763269313.187069,5,8,6,63062016,99.38
1763269313.191678,9,8,6,63062016,99.38
1763269313.214019,0,8,6,63062016,99.38
1763269313.218162,4,8,6,63062016,99.38
1763269313.246821,1,8,6,63062016,99.38
1763269313.260852,3,8,6,63062016,99.38
1763269313.270604,6,8,6,63062016,99.38
1763269313.276214,7,8,6,63062016,99.38
1763269313.290214,8,8,6,63062016,99.38
1763269313.624787,2,9,7,63062016,99.38
1763269313.627084,9,9,7,63062016,99.38
1763269313.641955,5,9,7,63062016,99.38
1763269313.654969,0,9,7,63062016,99.38
1763269313.662838,4,9,7,63062016,99.38
1763269313.682070,1,9,7,63062016,99.38
1763269313.684628,3,9,7,63062016,99.38
1763269313.716311,6,9,7,63062016,99.38
1763269313.719635,7,9,7,63062016,99.38
1763269313.728322,8,9,7,63062016,99.38
1763269314.070530,9,10,8,63062016,99.38
1763269314.080629,5,10,8,63062016,99.38
1763269314.085606,2,10,8,63062016,99.38
1763269314.094414,0,10,8,63062016,99.38
1763269314.103751,1,10,8,63062016,99.38
1763269314.107102,4,10,8,63127552,99.38
1763269314.151558,6,10,8,63127552,99.38
1763269314.152833,3,10,8,63127552,99.38
1763269314.176779,7,10,8,63127552,99.38
1763269314.178778,8,10,8,63127552,99.38
1763269314.501514,9,11,9,63127552,99.38
1763269314.524045,2,11,9,63127552,99.38
1763269314.534658,5,11,9,63127552,99.38
1763269314.538011,0,11,9,63127552,99.38
1763269314.549095,4,11,9,63127552,99.38
1763269314.572967,1,11,9,63127552,99.38
1763269314.597695,6,11,9,63127552,99.38
1763269314.602547,3,11,9,63127552,99.38
1763269314.617411,8,11,9,63127552,99.38
1763269314.643115,7,11,9,63127552,99.38
1763269314.962742,9,12,10,63127552,99.38
1763269314.978011,0,12,10,63127552,99.38
1763269314.983870,2,12,10,63127552,99.38
1763269314.993400,4,12,10,63127552,99.38
1763269314.993524,5,12,10,63127552,99.38
1763269315.018968,1,12,10,63127552,99.38
1763269315.042124,3,12,10,63127552,99.38
1763269315.054258,6,12,10,63127552,99.38
1763269315.059000,8,12,10,63127552,99.38
1763269315.086543,7,12,10,63127552,99.38
1763269315.408263,9,13,11,63127552,99.38
1763269315.427144,0,13,11,63127552,99.38
1763269315.437912,2,13,11,63127552,99.38
1763269315.443751,5,13,11,63127552,99.38
1763269315.449715,4,13,11,63127552,99.38
