timestamp,worker_id,ops_total,analysis_ops,rss_bytes,system_cpu_percent
1763269491.652273,0,481,0,58081280,33.75
1763269491.902405,0,981,0,58130432,33.75
1763269492.152315,0,1452,0,58179584,33.75
1763269492.402477,0,1932,1,58228736,33.75
1763269492.652446,0,2433,502,58261504,33.75
1763269492.902586,0,2937,1006,58310656,33.75
1763269493.152477,0,3434,1503,58359808,33.75
1763269493.402391,0,3952,2021,58408960,33.75
1763269493.652572,0,4475,2544,58458112,33.75
1763269493.902428,0,4979,3048,58507264,33.75
1763269494.152360,0,5484,3553,58556416,33.75
1763269494.402531,0,5962,4031,58605568,33.75
1763269494.652397,0,6401,4470,58654720,33.75
1763269494.903041,0,6834,4903,58687488,33.75
1763269495.152882,0,7214,5283,58720256,33.75
1763269495.402400,0,7646,5715,58769408,33.75
1763269495.652624,0,8116,6185,58818560,33.75
1763269495.902476,0,8611,6680,58867712,33.75
1763269496.152669,0,9124,7193,58916864,33.75
1763269496.402504,0,9641,7710,58966016,33.75
1763269496.652573,0,10159,8228,59031552,33.75
1763269496.902522,0,10662,8731,59080704,33.75
1763269497.152459,0,11181,9250,59129856,33.75
1763269497.402629,0,11701,9770,59179008,33.75
1763269497.652463,0,12227,10296,59228160,33.75
1763269497.902610,0,12750,10819,59277312,33.75
1763269498.152531,0,13269,11338,59326464,33.75
1763269498.402689,0,13790,11859,59375616,33.75
1763269498.652561,0,14309,12378,59424768,33.75
1763269498.902476,0,14836,12905,59473920,33.75
1763269499.152527,0,15370,13439,59523072,33.75
1763269499.402779,0,15896,13965,59572224,33.75
1763269499.652652,0,16429,14498,59637760,33.75
1763269499.902660,0,16961,15030,59686912,33.75
1763269500.152683,0,17492,15561,59736064,33.75
1763269500.402567,0,18019,16088,59785216,33.75
1763269500.652410,0,18550,16619,59834368,33.75
1763269500.902545,0,19077,17146,59883520,33.75
1763269501.152596,0,19603,17672,59932672,33.75
1763269501.402813,0,20115,18184,59981824,33.75
1763269501.652488,0,20635,18704,60030976,33.75
1763269501.902668,0,21151,19220,60080128,33.75
1763269502.152316,0,21671,19740,60129280,33.75
1763269502.402395,0,22191,20259,60194816,33.75
1763269502.652345,0,22720,20259,60243968,33.75
1763269502.902378,0,23243,20259,60293120,33.75
1763269503.152487,0,23767,20259,60342272,33.75
1763269503.402511,0,24296,20259,60391424,33.75
