timestamp,worker_id,ops_total,analysis_ops,rss_bytes,system_cpu_percent
1763267953.782762,0,7153,0,48005120,30.86
1763267954.032748,0,14318,0,48005120,30.86
1763267954.282761,0,21481,0,48005120,30.86
1763267954.532755,0,28616,1,48005120,30.86
1763267954.782755,0,35496,6881,48005120,30.86
1763267955.032868,0,42284,13669,48005120,30.86
1763267955.282753,0,49351,20736,48005120,30.86
1763267955.532742,0,56497,27882,48005120,30.86
1763267955.782738,0,63669,35054,48005120,30.86
1763267956.032830,0,70653,42038,48005120,30.86
1763267956.282734,0,77753,49138,48005120,30.86
1763267956.532767,0,84905,56290,48005120,30.86
1763267956.782742,0,92062,63447,48005120,30.86
1763267957.032745,0,99216,70601,48005120,30.86
1763267957.282742,0,106389,77774,48005120,30.86
1763267957.532722,0,113427,84812,48005120,30.86
1763267957.782759,0,120612,91997,48005120,30.86
1763267958.032825,0,127749,99134,48005120,30.86
1763267958.282744,0,134759,106144,48005120,30.86
1763267958.532763,0,141907,113292,48005120,30.86
1763267958.782748,0,149017,120402,48005120,30.86
1763267959.032722,0,156144,127529,48005120,30.86
1763267959.282731,0,163322,134707,48005120,30.86
1763267959.532727,0,170494,141879,48005120,30.86
1763267959.782729,0,177662,149047,48005120,30.86
1763267960.032747,0,184697,156082,48005120,30.86
1763267960.282717,0,191878,163263,48005120,30.86
1763267960.532725,0,199032,170417,48005120,30.86
1763267960.782778,0,206034,177419,48005120,30.86
1763267961.032802,0,212624,184009,48005120,30.86
1763267961.282736,0,219699,191084,48005120,30.86
1763267961.532727,0,226884,198269,48005120,30.86
1763267961.782738,0,234048,205433,48005120,30.86
1763267962.032707,0,241206,212591,48005120,30.86
1763267962.282727,0,248099,219484,48005120,30.86
1763267962.532734,0,255268,226653,48005120,30.86
1763267962.782739,0,262409,233794,48005120,30.86
1763267963.032724,0,269567,240952,48005120,30.86
1763267963.282782,0,276446,247831,48005120,30.86
1763267963.532734,0,283609,254994,48005120,30.86
1763267963.782714,0,290729,262114,48005120,30.86
1763267964.032722,0,297902,269287,48005120,30.86
1763267964.282701,0,305062,276447,47955968,30.86
1763267964.532726,0,312223,283607,47955968,30.86
1763267964.782711,0,319360,283607,47955968,30.86
1763267965.032793,0,325034,283607,47955968,30.86
1763267965.282774,0,330406,283607,47955968,30.86
1763267965.532790,0,336809,283607,47955968,30.86
